scalerank,natscale,labelrank,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,featureclass
"4","50","2",Ust Nera,,,"0",Ust Nera,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,64.5665873404,143.199982462,"4","0",Population from GeoNames.,"9148","9148","0","5","5","2120048",,Ust Nera,"0","0",Populated place
"4","50","2",Lensk,,,"0",Lensk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,60.7252714225,114.947029988,"4","0",Location adjusted.,"25589","23694","0","7","7","2020838",,Lensk,"1","0",Populated place
"4","50","2",Aldan,,,"0",Aldan,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,58.6029978629,125.389390014,"0","0",,"24426","12717","12355","7","6","2027968",,Aldan,"1","0",Populated place
"4","50","2",Mirnyy,,,"0",Mirnyy,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,62.5400185335,113.961353718,"0","0",,"40308","20763","20647","7","7","2019951",,Mirnyy,"1","0",Populated place
"4","50","2",Zhigansk,,,"0",Zhigansk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,66.7697086783,123.371115274,"1","1",Added place. Population from GeoNames.,"3237","3237","0","4","4","2012530",,,"2","0",Populated place
"4","50","2",Okhotsk,,,"0",Okhotsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Khabarovsk,RU,,59.3830019319,143.217035684,"4","0",Location adjusted. Population from GeoNames.,"5570","5570","0","5","5","2122605",,Okhotsk,"0","0",Populated place
"4","50","2",Khabarovsk,,,"0",Khabarovsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Khabarovsk,RU,,48.4549867951,135.120010538,"0","0",,"579000","546411","538439","11","11","2022890",,Khabarovsk,"1","0",Admin-1 capital
"4","50","2",Okha,,,"0",Okha,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakhalin,RU,,53.5738991487,142.947853149,"0","0",,"26560","24362","23901","7","7","2122614",,Okha,"1","0",Populated place
"4","50","2",Yuzhno Sakhalinsk,,Yuzhno-Sakhalinsk,"0",Yuzhno Sakhalinsk,"0","0",,"0","0",Russia,RUS,Russia,RUS,Sakhalin,RU,,46.9649743846,142.740010538,"0","0",,"176484","172886","168276","9","9","2119441",,Yuzhno Sakhalinsk,"1","0",Admin-1 capital
"4","50","2",Mexicali,,,"0",Mexicali,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Baja California,MX,,32.6499825226,-115.480016115,"0","0",,"885000","587277","575895","11","11","3996069",Mexicali,Mexicali,"1","0",Admin-1 capital
"4","50","2",La Paz,,,"0",La Paz,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Baja California Sur,MX,,24.1399593292,-110.31999516,"0","0",,"189767","171485","4400","9","9","4000900",,La Paz1,"1","0",Admin-1 capital
"4","50","2",Torreon,,Torreón,"0",Torreon,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Coahuila,MX,,25.5700529165,-103.420002891,"0","0",,"1144000","524066","515840","12","11","3981254",Torreón,Torreon,"1","1",Populated place
"4","50","2",Culiacan,,Culiacán,"0",Culiacan,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Sinaloa,MX,,24.8299947296,-107.379967897,"0","0",,"809000","582469","607416","11","11","4012176",Culiacán,Culiacan,"1","0",Admin-1 capital
"4","50","2",Nogales,,,"0",Nogales,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Sonora,MX,,31.3050000193,-110.94499577,"1","0",,"178097","20707","177939","9","7","5306611",,Nogales,"1","0",Populated place
"4","50","2",Hermosillo,,,"0",Hermosillo,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Sonora,MX,,29.0988814484,-110.954064984,"0","0",,"595811","512935","487583","11","11","4004898",,Hermosillo,"1","0",Admin-1 capital
"4","50","2",Guaymas,,,"0",Guaymas,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Sonora,MX,,27.9300122264,-110.889986208,"1","1",Name changed.,"103449","65544","65544","9","8","4005143",,Guaynas,"1","0",Populated place
"4","50","2",San Luis Potosi,,San Luis Potosí,"0",San Luis Potosi,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,San Luis Potosí,MX,,22.1699762156,-100.999995567,"0","0",,"992000","677704","919985","11","11","3985606",San Luis Potosí,San Luis Potosi,"1","0",Admin-1 capital
"4","50","2",Matamoros,,,"0",Matamoros,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Tamaulipas,MX,,25.8799823191,-97.5000024839,"0","0",,"538785","364004","381785","11","10","3523466",,Matamoros,"1","0",Populated place
"4","50","2",Nuevo Laredo,,,"0",Nuevo Laredo,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Tamaulipas,MX,,27.499986795,-99.5500065529,"0","0",,"349550","160755","124322","10","9","3522551",,Nuevo Laredo,"1","0",Populated place
"4","50","2",Colima,,,"0",Colima,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Colima,MX,,19.2299747914,-103.720010418,"1","0",Changed scale rank.,"223287","127235","223448","10","9","4013516",,Colima,"1","0",Admin-1 capital
"4","50","2",Campeche,,,"0",Campeche,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Campeche,MX,,19.8299898468,-90.4999904803,"0","0",,"205212","202885","202885","10","10","3531732",,Campeche,"1","0",Admin-1 capital
"4","50","2",Oaxaca,,,"0",Oaxaca,"0","0",,"0","0",Mexico,MEX,Mexico,MEX,Oaxaca,MX,,17.0826898386,-96.6699497902,"0","0",,"530728","262566","531050","11","10","3522507",,Oaxaca,"1","0",Admin-1 capital
"4","50","2",Leon,,León de los Aldamas,"0",Leon,"0","0",,"0","1",Mexico,MEX,Mexico,MEX,Guanajuato,MX,,21.149986795,-101.700030357,"0","0",,"1488000","1114626","164441","12","12","3998655",León de los Aldamas,Leon2,"1","0",Populated place
"4","50","2",Maiduguri,,,"0",Maiduguri,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Borno,NG,,11.849960143,13.1600129788,"0","0",,"896000","512460","499727","11","11","2331447",Maiduguri,Maiduguri,"1","0",Admin-1 capital
"4","50","2",Port Harcourt,,,"0",Port Harcourt,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Rivers,NG,,4.8100022572,7.01000077173,"0","0",,"1020000","1020000","1762495","12","12","2324774",Port Harcourt,Port Harcourt,"1","0",Admin-1 capital
"4","50","2",Makurdi,,,"0",Makurdi,"0","0",,"0","0",Nigeria,NGA,Nigeria,NGA,Benue,NG,,7.72997906385,8.53001135116,"0","0",,"292645","198090","198253","10","9","2331140",,Makurdi,"1","0",Admin-1 capital
"4","50","2",Ibadan,,,"0",Ibadan,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Oyo,NG,,7.38002626437,3.92998205427,"0","0",,"2628000","1814570","1831018","12","12","2339354",Ibadan,Ibadan,"1","0",Populated place
"4","50","2",Ogbomosho,,,"0",Ogbomosho,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Oyo,NG,,8.13000632622,4.23998897158,"0","0",,"951000","239127","239786","11","10","2327735",Ogbomosho,Ogbomosho,"1","0",Populated place
"4","50","2",Warri,,,"0",Warri,"0","0",,"0","0",Nigeria,NGA,Nigeria,NGA,Delta,NG,,5.51995892224,5.75999955102,"0","0",,"830106","536023","814679","11","11","2319133",,Warri,"1","0",Populated place
"4","50","2",Kaduna,,,"0",Kaduna,"0","0",,"0","1",Nigeria,NGA,Nigeria,NGA,Kaduna,NG,,10.5200154815,7.44000036483,"0","0",,"1442000","940593","929761","12","11","2335727",Kaduna,Kaduna,"1","0",Admin-1 capital
"4","50","5",Gdansk,,Danzig,"0",Gdansk,"0","0",,"0","0",Poland,POL,Poland,POL,Pomeranian,PL,,54.3599751985,18.6400402412,"0","0",,"740000","455830","420657","11","10","3099434",,Gdansk,"1","5",Admin-1 capital
"4","50","5",Kraków,,,"1",Krakow,"0","0",,"0","1",Poland,POL,Poland,POL,Lesser Poland,PL,,50.0599792675,19.9600113512,"0","0",,"756000","755050","722142","11","11","3094802",Kraków,Krakow,"1","5",Admin-1 capital
"4","50","7",Dalandzadgad,,,"0",Dalandzadgad,"0","0",,"0","0",Mongolia,MNG,Mongolia,MNG,Ömnögovi,MN,,43.5835528758,104.440281127,"0","0",,"15093","11889","0","6","6","2032007",,Dalandzadgad,"1","0",Admin-1 capital
"4","50","6",Wonsan,,,"0",Wonsan,"0","0",,"0","0","Korea, North",PRK,North Korea,PRK,Kangwon-do,KP,,39.1604895213,127.430815795,"0","0",,"329207","315643","311650","10","10","1866923",,Wonsan,"1","0",Admin-1 capital
"4","50","6",Sinuiju,,,"0",Sinuiju,"0","0",,"0","0","Korea, North",PRK,North Korea,PRK,P'yongan-bukto,KP,,40.0858593944,124.421283731,"0","0",,"288112","46356","362186","10","7","2040893",,Sinuiju,"1","0",Admin-1 capital
"4","50","7",Dund-Us,,Hovd,"0",Dund-Us,"0","0",,"0","0",Mongolia,MNG,Mongolia,MNG,Hovd,MN,,48.0166414582,91.6332592356,"0","0",,"30500","22693","0","7","7","1516048",,Dund-Us,"1","0",Admin-1 capital
"4","50","7",Choybalsan,,,"0",Choybalsan,"0","0",,"0","0",Mongolia,MNG,Mongolia,MNG,Dornod,MN,,48.06658673,114.506023314,"4","0",Location adjusted.,"33376","33376","0","7","7","2032054",,Choybalsan,"1","0",Admin-1 capital
"4","50","6",Lüderitz,,Luderitz,"1",Luderitz,"0","0",,"0","0",Namibia,NAM,Namibia,NAM,Karas,NA,,-26.6480000623,15.1594258206,"4","1",Location adjusted.,"15137","13295","0","6","6","3355672",,LÌùderitz,"1","5",Admin-1 capital
"4","50","6",Walvis Bay,,,"0",Walvis Bay,"0","0",,"0","0",Namibia,NAM,Namibia,NAM,Erongo,NA,,-22.9575276501,14.5053055406,"0","0",,"52058","46951","46951","8","7","3359638",,Walvis Bay,"1","0",Populated place
"4","50","5",Mwanza,,,"0",Mwanza,"0","0",,"0","0",United Republic of Tanzania,TZA,Tanzania,TZA,Mwanza,TZ,,-2.52001544303,32.93002071,"0","0",,"493944","436801","505557","10","10","152224",,Mwanza,"1","0",Admin-1 capital
"4","50","5",Morogoro,,,"0",Morogoro,"0","0",,"0","0",United Republic of Tanzania,TZA,Tanzania,TZA,Morogoro,TZ,,-6.82001137403,37.6600162341,"0","0",,"250902","234535","234704","10","10","153220",,Morogoro,"1","0",Admin-1 capital
"4","50","5",Dodoma,,,"0",Dodoma,"0","1",Offical capital,"0","0",United Republic of Tanzania,TZA,Tanzania,TZA,Dodoma,TZ,,-6.18330605177,35.7500036201,"4","0",Location adjusted.,"218269","180541","0","10","9","160196",,Dodoma,"1","0",Admin-0 capital alt
"4","50","5",Arusha,,,"0",Arusha,"0","0",,"0","0",United Republic of Tanzania,TZA,Tanzania,TZA,Arusha,TZ,,-3.36001584993,36.6699991442,"0","0",,"341136","320074","329764","10","10","161325",,Arusha,"1","0",Admin-1 capital
"4","50","8",Napier,,,"0",Napier,"0","0",,"0","0",New Zealand,NZL,New Zealand,NZL,Gisborne,NZ,,-39.4900068983,176.915030476,"1","1",Added place. Population from GeoNames.,"56787","56787","0","8","8","2186313",,,"2","0",Populated place
"4","50","8",Manukau,,,"0",Manukau,"0","0",,"0","0",New Zealand,NZL,New Zealand,NZL,Auckland,NZ,,-36.9999780083,174.88497351,"0","0",,"362000","310283","278323","10","10","2187404",,Manukau,"1","0",Populated place
"4","50","8",Hamilton,,,"0",Hamilton,"0","0",,"0","0",New Zealand,NZL,New Zealand,NZL,Auckland,NZ,,-37.7700085259,175.300038614,"1","0",Changed scale rank.,"112145","112145","52320","9","9","-1",,Hamilton3,"1","5",Admin-1 capital
"4","50","8",Blenheim,,,"0",Blenheim,"0","0",,"0","0",New Zealand,NZL,New Zealand,NZL,Marlborough,NZ,,-41.5209940402,173.959241902,"0","0",,"26550","19563","19563","7","6","6243926",,Blenheim,"1","0",Populated place
"4","50","8",Dunedin,,,"0",Dunedin,"0","0",,"0","0",New Zealand,NZL,New Zealand,NZL,Otago,NZ,,-45.8799527804,170.479971069,"0","0",,"114347","70530","68717","9","8","2191562",,Dunedin,"1","0",Admin-1 capital
"4","50","7",Bern,,,"0",Bern,"1","0",,"0","0",Switzerland,CHE,Switzerland,CHE,Bern,CH,,46.9166827587,7.46697546248,"4","0",Changed scale rank.,"275329","121631","267814","10","9","2661552",,Bern,"1","0",Admin-0 capital
"4","50","7",Malmö,,,"1",Malmo,"0","0",,"0","0",Sweden,SWE,Sweden,SWE,Skåne,SE,,55.5833372183,13.0333023668,"0","0",,"269349","261548","260156","10","10","2692969",,Malmo,"1","0",Admin-1 capital
"4","50","5",Laayoune,,,"0",Laayoune,"0","1",Claimed as capi,"0","0",Morocco,MAR,Morocco,MAR,Laâyoune - Boujdour - Sakia El Hamra,MA,,27.1499823191,-13.2000059422,"0","0",,"188084","176365","176365","9","9","2462881",,Laayoune,"1","0",Admin-0 capital alt
"4","50","1",Ternate,,,"0",Ternate,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Maluku Utara,ID,,0.7929606312,127.363016316,"0","0",,"187521","101731","187521","9","9","1624041",,Ternate,"1","0",Populated place
"4","50","1",Ambon,,,"0",Ambon,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Maluku,ID,,-3.71668658561,128.20001949,"4","0",Location adjusted.,"355596","99526","0","10","8","1651531",,Ambon,"1","0",Admin-1 capital
"4","50","1",Raba,,,"0",Raba,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Nusa Tenggara Barat,ID,,-8.44998940138,118.766641804,"0","0",,"106101","106101","106644","9","9","1630262",,Raba,"1","0",Populated place
"4","50","1",Jayapura,,,"0",Jayapura,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Papua,ID,,-2.53298622753,140.69998002,"0","0",,"169341","134895","0","9","9","2082600",,Jayapura,"1","5",Admin-1 capital
"4","50","3",Florence,,,"0",Florence,"0","0",,"0","0",Italy,ITA,Italy,ITA,Toscana,IT,,43.7800008332,11.2500003648,"4","0",Changed feature class.,"1500000","371517","44781","12","10","3176959",,Florence3,"1","0",Admin-1 region capital
"4","50","3",Catania,,,"0",Catania,"0","0",,"0","0",Italy,ITA,Italy,ITA,Sicily,IT,,37.4999707225,15.0799991442,"0","0",,"674542","291274","731776","11","10","2525068",,Catania,"1","0",Populated place
"4","50","8",Pristina,,,"0",Pristina,"1","0",,"0","0",Kosovo,KOS,Kosovo,KOS,Pristina,"-99",,42.6667096141,21.1659842516,"4","0",Changed scale rank.,"465186","198214","261783","10","9","786714",,Pristina,"1","0",Admin-0 capital
"4","50","5",Meru,,,"0",Meru,"0","0",,"0","0",Kenya,KEN,Kenya,KEN,Eastern,KE,,0.05998211558,37.6400174548,"0","0",,"47226","47226","902392","7","7","186827",,Meru,"1","0",Populated place
"4","50","5",Eldoret,,,"0",Eldoret,"0","0",,"0","0",Kenya,KEN,Kenya,KEN,Rift Valley,KE,,0.52000571584,35.2699812406,"0","0",,"353381","218446","353898","10","10","198629",,Eldoret,"1","0",Populated place
"4","50","1",Banda Aceh,,,"0",Banda Aceh,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Aceh,ID,,5.5499829294,95.3200109446,"0","0",,"513698","174433","436748","11","9","1215502",,Banda Aceh,"1","0",Admin-1 capital
"4","50","6",George Town,,Pinang|Penang,"0",George Town,"0","0",,"0","0",Malaysia,MYS,Malaysia,MYS,Pulau Pinang,MY,,5.41361315558,100.329367867,"0","0",,"2500000","720202","1273","12","11","1735106",,George Town2,"1","0",Admin-1 capital
"4","50","1",Zhangye,,,"0",Zhangye,"0","0",,"0","0",China,CHN,China,CHN,Gansu,CN,,38.9299867951,100.450033731,"1","0",Changed scale rank.,"230728","96228","191008","10","8","1785036",,Zhangye,"1","0",Populated place
"4","50","1",Wuwei,,,"0",Wuwei,"0","0",,"0","0",China,CHN,China,CHN,Gansu,CN,,37.9280066112,102.641011107,"4","0",Location adjusted.,"493092","493092","0","10","10","-1",,Wuwei,"1","0",Populated place
"4","50","1",Dunhuang,,,"0",Dunhuang,"0","0",,"0","0",China,CHN,China,CHN,Gansu,CN,,40.1426776317,94.6620149322,"4","0",Location adjusted.,"140094","138356","0","9","9","-1",,Dunhuang,"1","0",Populated place
"4","50","1",Tianshui,,,"0",Tianshui,"0","0",,"0","1",China,CHN,China,CHN,Gansu,CN,,34.6000185334,105.919984089,"0","0",,"1225000","74767","615940","12","8","1816751",Tianshui,Tianshui,"1","0",Populated place
"4","50","1",Dulan,,,"0",Dulan,"0","0",,"0","0",China,CHN,China,CHN,Gansu,CN,,36.1665895783,98.2666011139,"0","0",,"100","0","0","1","0","-1",,Dulan,"0","0",Populated place
"4","50","1",Golmud,,,"0",Golmud,"0","0",,"0","0",China,CHN,China,CHN,Gansu,CN,,36.4166259959,94.8833450917,"0","0",,"107092","107092","104847","9","9","1281184",,Golmud,"1","0",Populated place
"4","50","1",Yulin,,"Yulin, Guangxi","0",Yulin,"0","0",,"0","1",China,CHN,China,CHN,Guangxi,CN,,22.6299739776,110.150010131,"0","0",,"1127000","148485","2026159","12","9","1785781","Yulin, Guangxi",Yulin1,"1","0",Populated place
"4","50","1",Bose,,,"0",Bose,"0","0",,"0","0",China,CHN,China,CHN,Guangxi,CN,,23.8997155955,106.613326781,"0","0",,"175282","90603","175282","9","8","1816269",,Bose,"1","0",Populated place
"4","50","1",Wuzhou,,,"0",Wuzhou,"0","0",,"0","0",China,CHN,China,CHN,Guangxi,CN,,23.4800254506,111.320016234,"0","0",,"442315","265846","441998","10","10","1790840",,Wuzhou,"1","0",Populated place
"4","50","1",Lupanshui,,,"0",Lupanshui,"0","0",,"0","0",China,CHN,China,CHN,Guizhou,CN,,26.5944348338,104.833332071,"0","0",,"1221000","551512","538534","12","11","-1123",Liupanshui,Lupanshui,"1","0",Populated place
"4","50","1",Quanzhou,,,"0",Quanzhou,"0","0",,"0","1",China,CHN,China,CHN,Fujian,CN,,24.9000162954,118.579986531,"0","0",,"1463000","184143","5270543","12","9","1797353",Quanzhou,Quanzhou,"1","0",Populated place
"4","50","1",Hefei,,,"0",Hefei,"0","0",,"0","1",China,CHN,China,CHN,Anhui,CN,,31.8500313507,117.2800142,"2","0",Changed scale rank.,"2035000","1388904","2338961","12","12","1808722",Hefei,Hefei,"1","0",Admin-1 capital
"4","50","1",Suzhou,,"Suzhou, Anhui","0",Suzhou,"0","0",,"0","1",China,CHN,China,CHN,Anhui,CN,"1",33.6361111,116.9788889,"1","0",Added from GeoNames for UN mega cities.,"1964000","1964000","0","12","12","1793743","Suzhou, Anhui",,"0","0",Populated place
"4","50","1",Zhanjiang,,,"0",Zhanjiang,"0","0",,"0","1",China,CHN,China,CHN,Guangdong,CN,,21.1999837433,110.380021931,"0","0",,"1590000","637790","2179843","12","11","1784990",Zhanjiang,Zhanjiang,"1","0",Populated place
"4","50","1",Shaoguan,,,"0",Shaoguan,"0","0",,"0","0",China,CHN,China,CHN,Guangdong,CN,,24.7999707224,113.579981648,"0","0",,"720266","628749","715347","11","11","1795874",,Shaoguan,"1","0",Populated place
"4","50","1",Balikpapan,,,"0",Balikpapan,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Kalimantan Timur,ID,,-1.25001544302,116.830015828,"0","0",,"445905","433866","445905","10","10","1650527",,Balikpapan,"1","0",Populated place
"4","50","6",Kuching,,,"0",Kuching,"0","0",,"0","0",Malaysia,MYS,Malaysia,MYS,Sarawak,MY,,1.52996990855,110.329999145,"0","0",,"570407","504963","505134","11","11","1735634",,Kuching,"1","0",Admin-1 capital
"4","50","6",Antsiranana,,,"0",Antsiranana,"0","0",,"0","0",Madagascar,MDG,Madagascar,MDG,Antsiranana,MG,,-12.2765015156,49.3115261042,"4","0",Location adjusted.,"82937","69687","0","8","8","1069129",,Antsiranana,"1","0",Admin-1 capital
"4","50","6",Fianarantsoa,,,"0",Fianarantsoa,"0","0",,"0","0",Madagascar,MDG,Madagascar,MDG,Fianarantsoa,MG,,-21.4333312797,47.0832653389,"0","0",,"184184","167227","257498","9","9","1064890",,Fianarantsoa,"1","0",Admin-1 capital
"4","50","6",Mahajanga,,,"0",Mahajanga,"0","0",,"0","0",Madagascar,MDG,Madagascar,MDG,Mahajanga,MG,,-15.6700138155,46.3450158272,"0","0",,"154657","135660","5723","9","9","1062663",,Mahajanga,"1","0",Admin-1 capital
"4","50","6",Toliara,,,"0",Toliara,"0","0",,"0","0",Madagascar,MDG,Madagascar,MDG,Toliary,MG,,-23.3568314425,43.6899840889,"0","0",,"115319","97237","97237","9","8","1055429",,Toliara,"1","0",Admin-1 capital
"4","50","1",Surakarta,,,"0",Surakarta,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Jawa Tengah,ID,,-7.56497882195,110.825007689,"0","0",,"555308","555308","3432892","11","11","1625812",,Surakarta,"1","0",Populated place
"4","50","1",Bandar Lampung,,,"0",Bandar Lampung,"0","0",,"0","1",Indonesia,IDN,Indonesia,IDN,Lampung,ID,,-5.43001869825,105.269997924,"0","0",,"865000","726514","1222804","11","11","1624917",Bandar Lampung,Bandar Lampung,"1","0",Populated place
"4","50","1",Tanjungpandan,,,"0",Tanjungpandan,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Bangka-Belitung,ID,,-2.75002724316,107.650007689,"0","0",,"62374","60808","61815","8","8","1624877",,Tanjungpandan,"1","0",Populated place
"4","50","1",Malang,,,"0",Malang,"0","0",,"0","1",Indonesia,IDN,Indonesia,IDN,Jawa Timur,ID,,-7.97999224969,112.610015014,"0","0",,"805000","746716","2767681","11","11","1636722",Malang,Malang,"1","0",Populated place
"4","50","1",Kupang,,,"0",Kupang,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Nusa Tenggara Timur,ID,,-10.1786694144,123.582988647,"0","0",,"282396","259200","259200","10","10","2057087",,Kupang,"1","0",Admin-1 capital
"4","50","1",Parepare,,,"0",Parepare,"0","0",,"0","0",Indonesia,IDN,Indonesia,IDN,Sulawesi Selatan,ID,,-4.01666827506,119.63330725,"0","0",,"87776","87776","87776","8","8","-1",,Parepare,"1","0",Populated place
"4","50","7",Cuenca,,,"0",Cuenca,"0","0",,"0","0",Ecuador,ECU,Ecuador,ECU,Azuay,EC,,-2.89999224967,-78.9999947527,"0","0",,"286878","276964","290157","10","10","3658666",,Cuenca,"1","0",Admin-1 capital
"4","50","7",Santa Cruz,,,"0",Santa Cruz,"0","0",,"0","0",Ecuador,ECU,Ecuador,ECU,Galápagos,EC,,-0.53331500357,-90.3499996356,"0","0",,"11262","5033","5033","6","5","-1",,Santa Cruz,"0","0",Populated place
"4","50","8",Puerto Limon,,,"0",Puerto Limon,"0","0",,"0","0",Costa Rica,CRI,Costa Rica,CRI,Limón,CR,,10.0000213816,-83.0333402931,"0","0",,"85001","63081","85001","8","8","3622247",,Puerto Limon,"1","0",Admin-1 capital
"4","50","6",Santiago de Cuba,,Santiago De Cuba,"0",Santiago de Cuba,"0","0",,"0","0",Cuba,CUB,Cuba,CUB,Santiago de Cuba,CU,,20.0250167022,-75.821325726,"4","0",Location adjusted.,"555865","446063","0","11","10","3536729",,Santiago de Cuba,"1","0",Admin-1 capital
"4","50","8",Santiago,,Santiago de los Caballeros,"0",Santiago,"0","0",,"0","0",Dominican Republic,DOM,Dominican Republic,DOM,Santiago,DO,,19.5000099884,-70.6700122494,"0","0",,"1550753","1391262","3066651","12","12","3492914",,Santiago2,"1","0",Admin-1 capital
"4","50","5",Manizales,,,"0",Manizales,"0","0",,"0","0",Colombia,COL,Colombia,COL,Caldas,CO,,5.05998699841,-75.5200004493,"0","0",,"375848","357814","344700","10","10","3675443",,Manizales,"1","0",Admin-1 capital
"4","50","5",Pasto,,,"0",Pasto,"0","0",,"0","0",Colombia,COL,Colombia,COL,Nariño,CO,,1.21360679006,-77.2811074236,"0","0",,"382236","360041","360041","10","10","3672778",,Pasto,"1","0",Admin-1 capital
"4","50","5",Barranquilla,,,"0",Barranquilla,"0","0",,"0","1",Colombia,COL,Colombia,COL,Atlántico,CO,,10.959988626,-74.79996688,"0","0",,"1798000","1244491","1152228","12","12","3689147",Barranquilla,Barranquilla,"1","5",Admin-1 capital
