month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201807,wisconsin,wi,235000,-0.0167,0.1244,23448,0.0595,-0.2407,60,0.052631579,-0.104477612,8360,-0.0029,-0.0029,184,0.0455,0.0455,5676,0.1894,-0.1745,9327,-0.0397,0.4626,124.3432831,-0.0051,0.1047,1795.5,-0.0025,0.0237,313231.2007,-0.0089,0.1011,32775,0.0292,-0.1203,0.397773797,-0.0411,0.1913
201807,illinois,il,249900,-0.0085,0.0417,56973,0.0489,0.0013,51.5,0.03,-0.063636364,23340,-0.027,0.0553,600,0.0714,0.1538,19384,0.0648,0.0448,25943,-0.0675,-0.0704,117.171875,0.002,0.0688,1792.5,-0.0042,-0.0042,372733.7763,-0.0167,0.0125,82916,0.0095,-0.0223,0.455356046,-0.0568,-0.0351
201807,nebraska,ne,239225,9.00E-04,0.0879,5387,0.0621,0.1046,43,0,-0.104166667,2692,0.0212,0.1583,72,-0.2174,0.2,1416,0.1383,0.1062,1300,-0.0455,-0.636,112.5560861,-0.0052,0.0479,1902,0.0021,0.0079,293793.2195,0.0074,0.0666,6687,0.0393,-0.2085,0.2413217,-0.0272,-0.4909
201807,california,ca,550000,-0.009,0.0187,85768,0.0683,0.1006,39,0.054054054,-0.048780488,45144,-0.0362,0.1116,1852,-0.0191,0.0742,25952,0.1682,0.3311,31628,-0.0648,-0.1503,297.8125,0.0046,0.0477,1867,-0.0111,-0.0101,1024018.693,-0.0213,0.0083,117396,0.0289,0.0195,0.368762242,-0.0525,-0.1089
201807,south dakota,sd,234950,-0.0206,0.0447,4019,0.0398,0.0053,50,0.086956522,-0.019607843,1368,0,0.0088,32,-0.2,-0.2,672,-0.125,-0.0455,288,0.0549,0.8,118.9985436,0.0038,0.0584,1999,-0.0201,-0.0084,292656.8982,-0.0232,0.0093,4307,0.0408,0.0358,0.071659617,0.001,0.0316
201807,tennessee,tn,269900,0,0.0861,29948,0.0497,-0.0664,56,0.056603774,-0.138461538,11552,-0.0405,0.0471,740,-0.0842,0.0452,8672,0.1016,0.1501,10954,-0.0413,0.12,117.7109375,0.0045,0.1224,1983,-0.0065,0.0328,365757.0945,-4.00E-04,0.0661,40902,0.0237,-0.0229,0.36576733,-0.0347,0.0609
201806,hawaii,hi,690000,0.0022,-0.0029,5509,0.0295,-0.0366,80,-0.012345679,-0.069767442,1700,0.0192,0.0266,76,0.1875,0.1875,988,0.1126,0.1596,1047,-0.0775,0.4726,500.8944544,-0.0106,0.0243,1369,0.0048,-0.014,1290782.382,-0.022,-0.0394,6556,0.0108,0.0198,0.190052641,-0.0221,0.0657
201806,connecticut,ct,369000,0.0056,-0.0656,25118,0.0413,0.0824,57,0.036363636,-0.109375,6728,-0.0753,0,224,0.3023,0.3659,5984,0.142,-0.08,84,-0.0345,-0.9858,180.125,0.0061,3.00E-04,1928,0.0131,-0.102,736225.2664,-0.0055,-0.118,25202,0.041,-0.1347,0.003344215,-3.00E-04,-0.2517
201806,montana,mt,350000,0.0014,0.0481,8319,0.1285,-0.0094,70,-0.146341463,-0.066666667,2500,0.0522,0.0946,72,-0.1,-0.1429,1364,0.2445,0.0623,2067,0.0093,0.5066,159.7315436,0.0143,0.0417,2208,0,0.0045,589947.3593,-0.0155,0.0241,10386,0.1025,0.0631,0.248467364,-0.0293,0.0851
201806,idaho,id,330000,-0.0044,0.1229,9112,0.127,-0.1414,44,0.023255814,-0.083333333,4220,0.0223,-0.0168,288,-0.04,-0.0769,2156,0.2004,-0.1061,530,0.0173,-0.124,157.4252084,-4.00E-04,0.1451,2173,-9.00E-04,-0.0041,530000.2737,0.0067,0.1336,9642,0.1204,-0.1405,0.058165057,-0.0063,0.0012
201806,wisconsin,wi,239000,0.0084,0.1805,22132,0.0977,-0.2686,57,-0.073170732,-0.095238095,8384,-0.0722,-0.1016,176,-0.1698,-0.1698,4772,0.2479,-0.1795,9713,-0.0258,0.3894,124.9772727,0.007,0.1178,1800,0,0.0265,316031.4305,0.0014,0.1203,31845,0.0568,-0.1451,0.438866799,-0.0556,0.2078
201806,ohio,oh,179990,0.0169,0.141,32381,0.0774,-0.1347,50,-0.029126214,-0.115044248,16300,0.0246,0.0039,340,-0.0957,-0.1327,10808,0.2193,-0.0384,21900,-0.0118,-0.0448,94.5,0.0121,0.0939,1650,0.0173,0.0355,262260.6098,0.0088,0.0993,54281,0.0395,-0.1006,0.676322535,-0.061,0.0636
201806,nevada,nv,372500,0.011,0.1037,7431,0.0691,-0.1926,40,0.012658228,-0.215686275,4652,0.0122,-0.0475,320,-0.2523,-0.3388,2512,0.2242,-0.0032,6968,-0.0075,-0.2267,182.7628362,0.0173,0.162,2080,7.00E-04,-0.0285,718509.4126,0.008,0.1612,14399,0.0306,-0.2095,0.937693446,-0.0724,-0.0413
201806,arkansas,ar,182500,0.0142,0.0742,16280,0.0288,-0.0636,76,-0.006535948,-0.11627907,4364,-0.0354,0.0302,136,-0.0556,0.1333,3232,0.0919,0.0202,3083,-0.0345,0.0913,90.5,0.0049,0.0456,1800,0.0042,0.0161,250756.1346,0.0069,0.0609,19363,0.0182,-0.0419,0.189373464,-0.0124,0.0269
201806,iowa,ia,214900,0.0066,0.1312,12658,0.0531,-0.0824,58,-0.016949153,-0.033333333,4820,0.0084,0.0143,136,-0.2766,-0.1707,3088,0.1237,-0.0574,4836,-0.0619,0.0603,119.2730027,0.0013,0.104,1672,3.00E-04,0.0039,250556.5073,0.0038,0.0475,17494,0.0186,-0.0469,0.382050877,-0.0468,0.0514
201806,virginia,va,310000,0.002,0.0337,41151,0.0369,-0.063,57,0.055555556,-0.080645161,14656,-0.1092,0.0063,812,0.2156,0.1802,10644,0.1041,-0.0706,11564,-0.0517,-0.0567,140.203125,0.0193,0.0237,2080,0.054,-0.0079,427962.108,-5.00E-04,0.0228,52715,0.0161,-0.0616,0.281013827,-0.0262,0.0019
201806,new york,ny,449000,-0.002,0.191,73296,0.0668,-0.0158,60,-0.04,-0.076923077,23532,-0.0375,0.0539,876,0.0683,-0.0135,16312,0.2328,0.1362,14550,0.0715,-0.0634,148,9.00E-04,0.1063,1528,0.0136,-0.0161,1070742.029,-0.0414,0.0483,87846,0.0676,-0.0241,0.198510151,9.00E-04,-0.0101
201806,oregon,or,429900,-2.00E-04,0.0842,16738,0.1099,0.0061,45,-0.010989011,0.011235955,8096,-0.0156,-0.0302,356,0.0723,-0.2054,5112,0.1566,0.1493,2543,0.0371,0.5497,213.121118,0.0036,0.1065,2025,-0.0047,0.0027,567709.9917,-0.0078,0.0886,19281,0.0998,0.0549,0.151929741,-0.0107,0.0533
201806,indiana,in,189900,0.0026,0.1207,20186,0.0822,-0.1063,47,-0.020833333,-0.160714286,9680,-0.0098,-0.0218,324,-0.1,0.1571,6660,0.2171,-0.0136,3872,0.0328,-0.5032,91.6171875,0.0074,0.0867,1985,0.0159,0.033,261903.4021,0.0071,0.0747,24058,0.074,-0.2081,0.19181611,-0.0092,-0.1532
201806,new mexico,nm,244000,0.0171,0.0319,9813,0.0481,-0.1093,72,-0.033557047,-0.046357616,2976,-0.0223,-0.0313,124,0.069,-0.1389,2328,0.2176,-0.0051,2695,-0.0547,1.037,122.1795113,0.0123,0.021,1947,0.0093,0.0109,366677.6971,0.0128,0.0586,12508,0.0241,0.0136,0.274635687,-0.0299,0.1545
201806,alabama,al,215816,0.0075,0.0796,25762,-0.0184,-0.1008,74,0.027777778,-0.097560976,7040,-0.0409,0.0023,712,0.0114,0.3798,5592,0.0754,0.0425,2375,-0.0639,0.056,100.5,0.0101,0.2833,1987,0.0035,0.1891,288988.4775,0.0057,0.0812,28137,-0.0224,-0.0894,0.092190047,-0.0045,0.0137
201806,oklahoma,ok,190000,0,5.00E-04,18026,0.0418,-0.0313,59,0.017241379,-0.070866142,5956,-0.0455,-0.0185,260,-0.0441,-0.0152,5264,0.1374,-0.0208,2903,10.038,0.0147,96.9140625,-0.0048,0.0237,1900,0,-0.0073,259859.6353,-1.00E-04,0.0288,20929,0.1914,-0.0252,0.161045157,0.1458,0.0073
201806,new jersey,nj,365900,0.0165,0.0779,50964,0.0379,-0.0589,53,0.039215686,-0.116666667,17828,-0.1068,0.0167,608,0.027,0.0556,13316,0.1186,0.0403,1209,-0.082,-0.8559,28,-0.1036,,578,-0.0722,,538263.7613,0.0069,0.0483,52173,0.0347,-0.1658,0.023722628,-0.0031,-0.1312
201806,michigan,mi,212500,0.0278,0.137,38206,0.1212,-0.1018,47,-0.096153846,-0.104761905,18044,0.0101,0.0013,572,-0.1118,0.007,10476,0.3669,0.0139,4653,0.0454,0.5311,120.125,0.0149,0.0871,1691,0.0065,0.0065,309593.645,0.0025,0.0862,42859,0.1125,-0.0596,0.121787154,-0.0088,0.0503
201806,new hampshire,nh,324900,-0.0064,0.0834,6598,0.1376,-0.1277,48,-0.03030303,-0.165217391,3116,-0.0076,0.0401,84,-0.125,-0.0455,1676,0.3176,0.0195,2799,0.0602,-0.2039,161.0502577,-0.0028,0.0631,1972,-0.001,-0.0169,430485.4973,-0.0093,0.0351,9397,0.1134,-0.1519,0.42421946,-0.031,-0.0406
201806,maryland,md,339000,0.0059,0.0431,22377,0.0403,-0.0545,52,0.094736842,-0.037037037,9464,-0.07,-0.0146,580,0.2393,0.0507,7428,0.1034,-0.0138,4784,-0.0596,-0.1275,169.875,0.4614,0.0367,1800,0.7054,-0.0022,449791.6893,-3.00E-04,0.0293,27161,0.0212,-0.0682,0.213790946,-0.0227,-0.0179
201806,south carolina,sc,277120,0.0086,0.0806,29999,0.0142,-0.0721,74,0.034965035,-0.032679739,8948,-0.0561,0.0154,1076,-0.1994,-0.0182,7424,0.0087,0.0198,11631,-0.0342,0.1104,117.234375,-3.00E-04,0.1082,1823,0.0114,0.0507,413085.503,0.0066,0.076,41630,2.00E-04,-0.0275,0.387712924,-0.0194,0.0637
201806,delaware,de,299900,-3.00E-04,0.0711,5555,-0.0039,-0.1662,80,0.032258065,-0.090909091,1700,-0.109,-0.0741,236,-0.1194,0.439,1268,-0.0094,-0.1362,226,0.032,-0.8892,140.745098,-0.0145,0.0416,1900,0,0.0383,385631.0518,-0.012,0.0511,5781,-0.0026,-0.3356,0.040684068,0.0014,-0.2654
201806,georgia,ga,299000,0.0076,0.1097,64384,0.0403,-0.0905,56,0.046728972,-0.026086957,27528,0.0144,0.0453,2824,-0.2164,0.0878,17924,0.1228,-0.0248,33586,-0.0372,1.024,105.3741215,0.0069,0.1096,2175,0.0014,0.0507,400684.0078,-0.0053,0.0611,97970,0.0123,0.1211,0.521651342,-0.042,0.2872
201806,florida,fl,330000,3.00E-04,0.0157,142084,-0.0114,-0.0116,78,0.054054054,-0.025,41424,-0.0505,0.0405,3956,-0.0435,0.0061,37608,0.0076,0.0854,57981,-0.0577,-0.0065,176.0625,-0.0022,0.0482,1788,0.0048,-0.0014,631944.5749,-0.0054,1.00E-04,200065,-0.0253,-0.0101,0.408075505,-0.0201,0.0021
201806,tennessee,tn,269900,-0.0095,0.1019,28530,0.065,-0.0971,53,-0.018518519,-0.152,12040,0.0422,0.0769,808,0.1477,0.1953,7872,0.1855,0.1369,11426,-0.0132,0.132,117.1875,0.0016,0.0958,1996,-0.002,-0.007,365885.7239,-0.0044,0.0653,39956,0.0414,-0.0417,0.400490712,-0.0317,0.0811
201806,massachusetts,ma,515000,-0.0136,0.0741,18857,0.1298,-0.0489,42,0.105263158,-0.106382979,10940,-0.0187,0.0033,288,0.0588,-0.1111,6004,0.2929,0.0402,3552,-0.0239,0.002,253.834916,-0.002,0.0634,1985,-0.0075,-0.0013,806596.1819,-0.0132,0.0503,22409,0.1023,-0.0412,0.188365063,-0.0297,0.0096
201806,utah,ut,399000,0,0.0787,11159,0.0976,-0.0334,45,-0.02173913,-0.032258065,5904,0.0394,-0.0167,640,-0.0588,0.1594,3416,0.2305,0.0427,8261,-0.0051,0.0049,143.8240271,-0.0029,0.0962,2807,0.0032,0.0174,670857.3312,-0.0196,0.0413,19420,0.0514,-0.0175,0.74029931,-0.0764,0.0282
201806,district of columbia,dc,639000,-0.0061,0.0269,1518,0.0758,-0.0181,31,0.087719298,-0.03125,1024,-0.0791,-0.0691,32,0.1429,0.1429,504,0.125,-0.0156,425,-0.0116,-0.1379,526.6853933,0.1112,0.0872,1258,0.4748,-0.036,992393.6206,-0.0181,0.0304,1943,0.0554,-0.0471,0.27997365,-0.0248,-0.0389
201806,wyoming,wy,259900,0.0068,0.0608,4042,0.0526,-0.1028,74,-0.038961039,0.027777778,1064,-0.0732,-0.213,44,-0.1538,0.2222,676,0.0974,-0.1952,719,-0.0083,0.2885,117.1875,-8.00E-04,0.0131,2164,0.0051,0.0261,484164.4434,0.0233,0.0596,4761,0.0429,-0.0596,0.177882237,-0.0109,0.054
201806,nebraska,ne,239000,-0.0038,0.0744,5072,0.1017,0.0969,43,-0.044444444,-0.131313131,2636,0.0561,0.0786,92,0.2105,0.3529,1244,0.2591,0.1309,1362,-0.6682,-0.642,113.1444313,-0.0067,0.0479,1898,0.0109,-8.00E-04,291641.5607,-0.0064,0.0569,6434,-0.2612,-0.2367,0.268533123,-0.6231,-0.5543
201806,kansas,ks,179900,0,0.0589,10877,0.0581,0.0038,57,-0.017241379,-0.073170732,4416,0.0405,0.0544,260,0.25,0.8571,3188,0.1773,0.0873,1397,-0.0767,-0.0231,80.39816233,-0.0026,0.0343,1872,0.0059,0.0174,262324.3487,0.0229,0.074,12274,0.0408,7.00E-04,0.12843615,-0.0187,-0.0035
201806,vermont,vt,275000,0,0.062,5517,0.0927,-0.138,102,-0.255474453,-0.184,1300,-0.0741,0.0252,56,0.4,1,812,0.1341,-0.0978,988,0.0511,0.0113,141.3132695,0.01,0.026,2000,0.0101,0.0379,390728.2733,-0.0082,0.0261,6505,0.0862,-0.1182,0.179082835,-0.0071,0.0264
201806,west virginia,wv,169000,0.0048,0.0249,8588,0.0468,-0.0928,86,-0.028248588,0,2116,-0.0056,0.0038,80,0.0526,0.4286,1652,0.0403,-0.0943,1832,-0.0423,0.2557,84.68085106,0.0295,-0.0109,1664,0.0413,-0.0066,230898.9744,6.00E-04,0.0479,10420,0.0299,-0.0463,0.213320913,-0.0199,0.0592
201806,washington,wa,434995,0.0223,0.1182,16860,0.1338,0.0011,33,0.081967213,0.064516129,12916,0.0931,0.0611,548,0.0074,0.0703,5268,0.3719,0.0948,11640,0.0339,3.7202,203.625,0.0158,0.1035,2106,0.0029,0.014,620252.8966,0.0095,0.1083,28500,0.0907,0.4761,0.690391459,-0.0667,0.544
201806,texas,tx,299900,-1.00E-04,0.0377,104272,0.0585,-0.0084,52,0,-0.079646018,42596,0.0063,0.0101,4220,0.132,0.2605,34812,0.1682,0.0552,45225,-0.0299,0.029,127.03125,1.00E-04,0.0527,2330,0.0034,0.0084,421484.2315,-0.0021,0.038,149497,0.0301,0.0027,0.433721421,-0.0395,0.0158
201806,missouri,mo,196000,0.0056,0.0895,25471,0.0527,-0.052,60,-0.024390244,-0.097744361,10116,0.0314,0.0546,352,-0.3282,0.1282,7496,0.2177,0.0678,10775,-0.0206,0.0108,95.1953125,0.0105,0.0723,1693,0.0062,0.0422,274961.4173,0.0067,0.059,36246,0.0298,-0.0341,0.423030113,-0.0317,0.0263
201806,california,ca,555000,0.0091,0.0184,80281,0.0769,0.0744,37,0.057142857,-0.038961039,46840,-0.0202,0.0466,1888,0.0261,0.108,22216,0.1402,0.2285,33818,-0.0216,-0.1221,296.4375,0.0141,0.0392,1888,-0.0058,-0.0024,1046299.2,-0.008,0.0132,114099,0.0457,0.0076,0.421245376,-0.0424,-0.0943
201806,south dakota,sd,239900,0.005,0.0665,3865,0.032,-0.0277,46,-0.089108911,-0.010752688,1368,-0.0526,-0.0201,40,-0.0909,0.1111,768,0.3151,0.0787,273,0.0111,0.6957,118.5468451,0.0085,0.0594,2040,0.0022,0.0049,299616.196,0.0077,0.0347,4138,0.0306,5.00E-04,0.070633894,-0.0015,0.0301
201806,mississippi,ms,196000,0.0051,0.06,11716,0.0186,-0.0642,85,0.00591716,-0.022988506,3044,0.0053,0.0511,152,-0.1556,-0.0256,2604,0.1109,0.1053,2519,-0.0566,0.3435,90.96013476,-0.0035,0.0256,1963,0.0013,0.0038,257572.3226,0.0124,0.0621,14235,0.0044,-0.0111,0.215005121,-0.0171,0.0652
201806,alaska,ak,289400,-0.0021,0.0281,3804,0.1218,0.1136,60,-0.047619048,0.111111111,1256,-0.0188,-0.0218,40,-0.1667,0,1272,0.2471,0.1197,0,,,165.9642401,-0.0054,0.0163,1752,-0.0011,0.0139,326355.3281,-0.0067,-0.007,3804,0.1218,0.1136,0,0,0
201806,rhode island,ri,369000,-0.0024,0.0112,3721,0.1632,-0.0104,42,0,-0.096774194,1964,0.0041,0.1366,36,0.125,-0.25,972,0.3352,0.0519,2592,0.0121,1.0409,214.3608414,0.0021,0.0456,1660,-0.0145,-0.0418,590606.2102,-0.0042,0.0027,6313,0.096,0.2551,0.696586939,-0.104,0.3588
201806,louisiana,la,225000,0,0.0232,19857,0.0341,0.1295,72,0.021276596,-0.01369863,5360,-0.0557,0.1289,188,-0.2167,-0.2985,5456,0.0533,0.2502,3686,-0.0378,-0.1569,114.5625,0,0.0096,1875,0.0019,-0.034,297794.1472,-0.0041,0.0069,23543,0.0221,0.0725,0.185627235,-0.0139,-0.0631
201806,illinois,il,252032,0.0081,0.0444,54319,0.0679,-0.0055,50,0.020408163,-0.065420561,23988,-0.0341,0.0372,560,-0.0071,0.0853,18204,0.1487,0.0181,27820,-0.0649,-0.0859,116.9375,0.0069,0.0631,1800,0,0,379072.9759,-0.008,0.0182,82139,0.0189,-0.0343,0.512159649,-0.0727,-0.045
201806,north dakota,nd,240000,4.00E-04,2.00E-04,3801,0.0743,0.0462,57,-0.033898305,-0.008695652,1148,-0.0742,-0.0401,48,0.3333,0.5,1024,0.3196,0.0847,261,-0.0151,0.4262,112.5112511,-0.0011,-0.0394,2150,0.0066,0.0729,282815.8945,0.006,0.0131,4062,0.0681,0.0645,0.06866614,-0.0062,0.0183
201806,colorado,co,474900,-1.00E-04,0.0437,22667,0.1436,-0.0179,44,-0.043478261,-0.063829787,13360,0.0705,-0.0665,692,-0.1082,0.0058,7368,0.3564,0.1164,14882,-0.0232,1.3536,186.7505406,0.0097,0.0706,2492,4.00E-04,-0.033,874032.8057,-0.0073,0.0605,37549,0.0711,0.277,0.656549168,-0.1122,0.3826
201806,arizona,az,335000,-0.0125,0.0568,24703,-0.013,-0.1344,53,0.019230769,-0.116666667,10536,-0.0822,-0.0284,1344,-0.0261,0.3603,9868,-0.021,-0.0401,8703,-0.0826,0.013,164.3828125,0.0012,0.0794,2112,-0.0085,-0.0059,521004.7174,-0.0209,0.0618,33406,-0.0321,-0.1002,0.352305388,-0.0268,0.0513
201806,pennsylvania,pa,214900,0.0161,0.075,47378,0.0467,-0.1523,61,-0.054263566,-0.102941176,17328,-0.0664,-0.0373,716,-0.2318,0.0287,13644,0.1035,-0.1117,9822,-0.033,-0.5513,95.625,-0.0236,0.0212,1544,0.0269,0.0068,307306.3757,0.0028,0.055,57200,0.0321,-0.2645,0.20731141,-0.0171,-0.1843
201806,north carolina,nc,294900,0.0172,0.1049,49713,0.0161,-0.1446,72,-0.006896552,-0.152941176,15736,-0.1051,-0.0058,1412,-0.0084,0.3525,11972,0.0705,0.0084,18202,-0.0286,0.0286,124.3203125,0.0094,0.1361,2100,0,0.0825,397582.0127,0.01,0.0858,67915,0.0037,-0.1042,0.366141653,-0.0169,0.0616
201806,maine,me,247000,0.0292,0.0511,9807,0.1203,-0.1317,74,-0.26,-0.154285714,3128,-0.0334,-0.0101,80,-0.3939,-0.2593,1936,0.4152,-0.0222,1359,0.1705,0.0454,144.4736842,0.0109,0.0514,1700,0.0024,-0.007,359604.0222,0.0033,0.0463,11166,0.1262,-0.1135,0.138574488,0.0059,0.0235
201806,minnesota,mn,289000,-0.0016,0.0734,20190,0.1273,-0.1091,46,-0.051546392,-0.115384615,10388,8.00E-04,-0.0023,292,0.058,0.1061,5892,0.2536,-0.1222,13809,9.00E-04,-0.0625,139.0263672,0.0033,0.0594,2110,-0.0045,0.0144,381288.8563,-0.0132,0.061,33999,0.0723,-0.0907,0.683952452,-0.0864,0.034
201806,kentucky,ky,199500,0.005,0.0598,15420,0.0599,-0.0534,61,-0.046875,-0.075757576,5784,0.0478,0.0105,156,-0.1522,-0.2041,4188,0.2021,0.047,7333,-0.0033,-0.0567,93.05111821,0.0172,0.0512,1810,0.0061,0.0056,273535.5403,0.0071,0.0395,22753,0.0387,-0.0545,0.475551232,-0.0301,-0.0017
201805,north dakota,nd,239900,0.0038,-0.0204,3538,0.0954,0.0653,59,-0.157142857,0.008547009,1240,0.161,0.0403,36,0.2857,-0.1,776,0.3197,-0.0102,265,0.3054,0.4804,112.6337592,-0.0028,-0.0405,2136,0.0056,0.06,281132.6793,0.0335,0.0048,3803,0.1078,0.0866,0.074901074,0.0121,0.021
201805,connecticut,ct,366950,0.0133,-0.0589,24122,0.0952,0.0718,55,-0.05982906,-0.133858268,7276,6.00E-04,-0.0804,172,0.1316,-0.0652,5240,0.2118,-0.1202,87,0.061,-0.9854,179.0388596,0.0115,-0.0086,1903,0.0201,-0.1007,740330.542,-0.007,-0.1144,24209,0.095,-0.1499,0.003606666,-1.00E-04,-0.2616
201805,north carolina,nc,289900,0.012,0.0777,48924,0.0385,-0.1279,72.5,-0.064516129,-0.104938272,17584,0.0849,0.0469,1424,0.0659,0.1788,11184,0.1464,0.0108,18738,0.0448,0.0368,123.1640625,0.0132,0.0992,2100,0.0123,0.0518,393660.1476,0.0146,0.0656,67662,0.0402,-0.0878,0.383002208,0.0023,0.0608
201805,west virginia,wv,168200,0.0197,0.0268,8204,0.0412,-0.1114,88.5,-0.082901554,0.029069767,2128,0.0556,-0.0414,76,-0.3667,0.1176,1588,0.1541,-0.0434,1913,0.0494,0.3112,82.25694444,0.0176,-0.0405,1598,0.0076,-0.0445,230750.3645,0.0128,0.0509,10117,0.0428,-0.0537,0.233178937,0.0018,0.0751
201805,washington,wa,425500,0.0144,0.1135,14871,0.1652,-0.013,30.5,-0.089552239,0.033898305,11816,0.0664,-0.0437,544,0.1057,0,3840,0.2371,0.1085,11258,0.2648,3.6425,200.4525511,0.0163,0.1015,2100,0.013,0.0184,614436.4486,0.0127,0.1037,26129,0.2061,0.4938,0.757043911,0.0596,0.5961
201805,wyoming,wy,258150,0.0285,0.056,3840,0.0392,-0.0682,77,-0.104651163,0.01986755,1148,0.1526,-0.0304,52,0.4444,1.6,616,0.1079,-0.0191,725,0.0662,0.2565,117.2759922,0.0088,0.0163,2153,0.0113,0.0301,473138.3873,0.0277,0.065,4565,0.0434,-0.0283,0.188802083,0.0048,0.0488
201805,kansas,ks,179900,0.0283,0.0589,10280,0.0531,-0.0175,58,-0.041322314,-0.049180328,4244,0.0028,0.0547,208,0,-0.0877,2708,0.222,0.048,1513,0.0815,0.0265,80.60792579,0.0192,0.0461,1861,0.0183,0.007,256458.9995,0.0175,0.0548,11793,0.0566,-0.0121,0.147178988,0.0039,0.0063
201805,idaho,id,331445,0.0277,0.1372,8085,0.0868,-0.1603,43,-0.131313131,-0.085106383,4128,0.1085,-0.0819,300,-0.3243,-0.1379,1796,0.4299,-0.0132,521,0.0654,-0.0827,157.4892356,0.0376,0.1564,2175,0.0062,-0.0032,526474.8265,0.0125,0.1348,8606,0.0855,-0.1559,0.064440322,-0.0013,0.0054
201805,alaska,ak,289999.5,0.0177,0.0359,3391,0.0855,0.1107,63,-0.052631579,0.125,1280,0.2403,0.0631,48,0,0.2,1020,0.2319,0.1384,0,,,166.8581002,0.0034,0.0201,1754,0.015,0.0195,328557.3376,0.0088,-0.0017,3391,0.0855,0.1107,0,0,0
201805,rhode island,ri,369900,0.0079,0.0434,3199,0.1288,-0.1042,42,-0.134020619,-0.076923077,1956,0.1643,0.0103,32,0,0.1429,728,0.3,-0.0521,2561,0.0833,1.1377,213.9203595,8.00E-04,0.052,1684.5,9.00E-04,-0.0109,593107.6055,-1.00E-04,0.0226,5760,0.1081,0.2078,0.800562676,-0.0336,0.4651
201805,oklahoma,ok,190000,5.00E-04,0.002,17303,0.0226,-0.037,58,-0.033333333,-0.064516129,6240,0.0283,0.0393,272,0.1724,0.1148,4628,0.1354,0.0131,263,-0.8656,-0.9133,97.38022648,0.0065,0.0301,1900,0,-0.0068,259890.0315,0.008,0.0308,17566,-0.0695,-0.1635,0.015199676,-0.1005,-0.1536
201805,wisconsin,wi,237000,0.0307,0.1856,20163,0.067,-0.2979,61.5,-0.108695652,0,9036,0.2277,-0.0931,212,0.2619,0.2326,3824,0.2954,-0.1665,9970,0.0928,0.3958,124.1040178,0.0235,0.1219,1800,0.0073,0.0253,315584.4229,0.0133,0.128,30133,0.0754,-0.1598,0.494470069,0.0117,0.2457
201805,nevada,nv,368443.5,0.0027,0.1187,6951,0.0462,-0.2544,39.5,-0.05952381,-0.225490196,4596,0.0809,-0.0837,428,-0.0446,-0.1371,2052,0.0665,-0.2239,7021,0.031,-0.2348,179.6597534,0.013,0.1661,2078.5,-0.0107,-0.018,712796.7861,-0.0181,0.1649,13972,0.0385,-0.2447,1.010070493,-0.0149,0.0259
201805,montana,mt,349500,0.0147,0.0623,7372,0.0849,-0.0522,82,-0.237209302,0.01863354,2376,0.2122,0.0171,80,0.1765,0.1111,1096,0.2986,0.1561,2048,0.121,0.2212,157.4779324,0.0044,0.0406,2208,0.0041,0.0091,599205.833,-0.0077,0.0371,9420,0.0926,-0.0037,0.277807922,0.0089,0.0622
201805,iowa,ia,213500,0.0179,0.1243,12020,0.0384,-0.1166,59,-0.085271318,-0.016666667,4780,0.0864,-0.0253,188,0.3056,0.3429,2748,0.2116,0.03,5155,0.0433,0.1053,119.1141234,0.0102,0.1132,1671.5,0.0027,0.0042,249605.7011,4.00E-04,0.0464,17175,0.0398,-0.06,0.428868552,0.002,0.0861
201805,delaware,de,299990,0.0025,0.0718,5577,0.0209,-0.1684,77.5,-0.018987342,-0.129213483,1908,0.0866,0.0624,268,0.1356,0.34,1280,0.1636,-0.1304,219,0.0529,-0.8915,142.8125,0.0056,0.0603,1900,0.0229,0.0411,390327.0071,0.0174,0.0766,5796,0.022,-0.3357,0.039268424,0.0012,-0.2618
201805,pennsylvania,pa,211496,0.0577,0.0615,45265,0.0509,-0.1698,64.5,-0.104166667,-0.051470588,18560,0.0589,-0.0476,932,0.1311,0.309,12364,0.1744,-0.1454,10157,0.082,-0.5507,97.9375,0.0248,0.0486,1503.5,0.0094,-0.0183,306437.6519,0.0229,0.0561,55422,0.0564,-0.2814,0.224389705,0.0065,-0.1902
201805,florida,fl,329900,-1.00E-04,0.0154,143725,-0.0096,-0.031,74,0.020689655,-0.051282051,43628,-0.0283,0.0134,4136,-0.1721,-0.0318,37324,-0.0432,0.0484,61533,0.0063,0.0109,176.453125,-0.0023,0.0507,1779.5,0,-0.0056,635384.9569,-0.0065,-0.0033,205258,-0.0049,-0.0188,0.42813011,0.0068,0.0177
