month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,2879,"wakefield, ri",,560000,-0.104,-0.1673,46,-0.0417,-0.1786,53.5,0.320987654,0.3375,28,0,-0.3,0,,,4,0,-0.75,83,0.0247,-0.0119,458.3294856,0.0137,0.3841,1680,-0.0041,-0.1351,1016034.276,-0.016,0.0833,129,0,-0.0786,1.804347826,0.1168,0.3043
202109,91748,"rowland heights, ca",,952444,-0.1048,0.0793,30,0.0345,-0.3333,39.5,-0.036585366,-0.102272727,24,0,-0.25,0,,,4,0,0,23,-0.3429,-0.4524,430.922213,-0.0176,0.1099,2356,0.003,0.0313,1206879.409,-0.095,0.1838,53,-0.1719,-0.3908,0.766666667,-0.4402,-0.1667
202109,11238,"brooklyn, ny",*,967000,-0.0487,,125,0.1364,,37.5,-0.107142857,,96,1,-0.0769,0,-1,,20,4,-0.6667,183,-0.1202,0.3071,961.4459092,0.0049,0.0024,605.5,-0.045,-0.3732,1349121.194,-0.0434,-0.1017,308,-0.0314,-0.2183,1.464,-0.4269,0.9128
202109,94960,"san anselmo, ca",,1499500,-0.0898,0.1149,14,-0.0667,0.1667,29.5,-0.016666667,0.229166667,16,0,0.3333,0,,,4,0,0,16,-0.1579,0,842.3438103,0.0085,0.1421,1936,-0.0928,-0.0877,1897869.048,-0.0227,0.0997,30,-0.1176,0.0714,1.142857143,-0.1238,-0.1905
202109,33767,"clearwater beach, fl",,729000,-0.052,0.1215,79,0.1286,-0.5486,41.5,0.024691358,-0.464516129,44,0,0.2222,4,,0,24,1,-0.25,102,-0.2093,-0.3377,548.0607083,-0.0229,0.2381,1370.5,-0.0087,-0.1511,909621.5266,-0.1401,0.0312,181,-0.0905,-0.4498,1.291139241,-0.5517,0.4111
202109,37921,"knoxville, tn",,232450,0.1138,0.137,22,-0.2667,-0.1852,44,0.189189189,0.173333333,12,-0.5714,-0.5,0,,,12,-0.25,0.5,67,-0.1067,-0.1728,155.6830853,0.0079,0.1673,1427,0.1241,-0.0826,226678.3473,0.0735,-0.0545,89,-0.1524,-0.1759,3.045454545,0.5455,0.0455
202109,28625,"statesville, nc",,335000,0.1167,0.117,44,-0.0833,-0.2414,47.5,0.233766234,-0.233870968,32,0,-0.1111,0,,,16,0,0.3333,56,0.0769,-0.2329,166.5437484,0.0654,0.1764,2063.5,0.1047,-0.0342,411074.1467,0.119,0.1267,100,0,-0.2366,1.272727273,0.1894,0.0141
202109,8724,"brick, nj",,374950,0.0134,0.154,141,0,-0.1132,44,0.419354839,0.275362319,68,-0.15,-0.3462,4,0,0,16,-0.5,-0.4286,143,-0.1118,-0.2778,0,-1,-1,0,-1,-1,470929.4967,-0.0256,-0.1099,284,-0.0596,-0.2045,1.014184397,-0.1277,-0.2311
202109,8087,"tuckerton, nj",,329250,0.0154,0.0944,382,-0.0568,0.0053,132.5,0.193693694,-0.09556314,72,-0.4,-0.4706,0,,-1,44,-0.3529,0.1,243,0.0041,0.4551,168.696121,0.0101,0.0967,1491,0.0074,-0.0255,341171.8849,0.0068,0.0837,625,-0.034,0.1426,0.636125654,0.0386,0.1967
202109,35173,"trussville, al",,395520,0.0603,0.0417,57,0.0179,-0.5,40.5,0.094594595,-0.283185841,44,-0.1538,-0.2667,0,,-1,12,-0.5,-0.6667,154,-0.0941,-0.12,164.0123754,0.0564,0.2227,2412,-0.0056,-0.1485,451724.5597,0.038,0.09,211,-0.0664,-0.2699,2.701754386,-0.334,1.1667
202109,25438,"ranson, wv",,255000,0.002,0.193,13,-0.381,-0.2778,42.5,0.7,-0.19047619,12,-0.25,-0.25,0,,,4,0,0,35,0.5217,0.9444,134.0625,-0.0069,-0.0044,1751,-0.0291,0.1508,258230.0752,0.009,-0.0114,48,0.0909,0.3333,2.692307692,1.5971,1.6923
202109,38138,"germantown, tn",*,446500.5,0.0271,,20,-0.1304,,39.5,-0.05952381,,24,0,-0.4545,0,,,4,-0.6667,-0.8889,53,-0.197,-0.197,0,,,0,,,594097.9551,-0.0739,-0.0421,73,-0.1798,-0.4206,2.65,-0.2196,1.55
202109,61520,"canton, il",,76500,0.0338,-0.1491,42,-0.0455,-0.4085,42.5,0.118421053,-0.303278689,16,0,-0.2,0,,,12,0,-0.5714,33,-0.0571,0,65.61227721,0,0.0208,1232,-0.042,-0.1863,91926.44928,-0.0303,-0.1994,75,-0.0506,-0.2788,0.785714286,-0.0097,0.3209
202109,62231,"carlyle, il",*,149450,0.0683,-0.0277,18,0.0588,-0.2174,510.5,-0.202966432,,0,-1,-1,0,,,0,-1,,7,-0.125,-0.4167,65.91323306,0.1028,-0.0825,1722,-0.1368,-0.1893,141554.8333,-0.0165,-0.1599,25,0,-0.2857,0.388888889,-0.0817,-0.1329
202109,40207,"louisville, ky",,394900,-0.0484,-0.0708,70,-0.0789,0,23,-0.041666667,-0.303030303,60,0.0714,0.1538,0,,,28,-0.3,0,80,0.0127,0.039,168.6847577,-0.0168,-0.0185,2347,-0.062,-0.109,537226.5526,-0.0487,-0.0132,150,-0.0323,0.0204,1.142857143,0.1034,0.0429
202109,53181,"twin lakes, wi",,383900,0.0323,0.1669,27,0.08,0.35,32,-0.146666667,0.032258065,20,0,0,0,,,12,0,2,27,0.2857,-0.1563,182.2016461,-0.0475,0.1049,2068,0.0049,0.2765,487385.9499,-0.0666,0.3889,54,0.1739,0.0385,1,0.16,-0.6
202109,93021,"moorpark, ca",*,1007250,0.0901,0.1224,40,0.0526,0.0526,37.5,0,,40,0,-0.0909,0,,,16,3,0,64,-0.1111,-0.1467,384.3160732,-0.0395,0.1073,2545,0.0059,-0.1042,1679200.112,0.086,0.3305,104,-0.0545,-0.0796,1.6,-0.2947,-0.3737
202109,49047,"dowagiac, mi",,177400,-0.2159,0.0137,38,-0.05,0.027,43,0.011764706,-0.469135802,16,-0.5,-0.2,0,,,16,0,3,40,-0.0244,-0.0909,122.6930873,-0.0452,0.0836,1635,-0.021,0.2004,312302.2695,-0.0977,0.284,78,-0.037,-0.037,1.052631579,0.0276,-0.1366
202109,35650,"moulton, al",*,259900,0.1064,,17,0.1333,,76.5,-0.227272727,0.1953125,8,,0,0,,,0,-1,-1,8,0,,137.499375,0.3862,0.5947,2196,0.0174,0.1935,333151.517,0.1561,0.7261,25,0.087,0.3889,0.470588235,-0.0627,0.4706
202109,32043,"green cove springs, fl",,396945,0.0588,0.2407,65,0.1404,-0.2529,50.5,0.02020202,-0.308219178,56,0.4,0.0769,4,,-0.8,24,0.5,-0.25,210,0.1602,0.1732,180.8922799,0.0086,0.2152,2067,0.0644,-0.047,549754.2663,0.0308,0.5518,275,0.1555,0.0338,3.230769231,0.0553,1.1733
202109,19465,"pottstown, pa",*,508715.5,-0.031,0.3391,23,0.0952,-0.3784,58,0.01754386,,16,-0.3333,-0.5,0,,,8,1,0,30,-0.1429,1.1429,187.5553677,0.0174,0.1962,2230,-0.0935,-0.0155,496133.8625,-0.1188,0.0891,53,-0.0536,0.0392,1.304347826,-0.3623,0.926
202109,60060,"mundelein, il",*,304402.5,0.015,,84,0.037,-0.087,37.5,0.056338028,-0.074074074,72,0.2,0.3846,0,,-1,24,-0.1429,-0.3333,95,0.0326,-0.0865,174.6420895,0.0049,0.1524,1800,0.0056,-0.2362,367271.0883,0.0025,-0.0646,179,0.0347,-0.0867,1.130952381,-0.0049,0.0005
202109,92067,"rancho santa fe, ca",*,5767500,0.005,0.3049,133,-0.0221,-0.0432,356.5,0.085235921,,12,-0.5,-0.7692,0,,,4,0,-0.6667,72,-0.04,0.5319,699.7133961,-0.0214,0.1239,8083,0.0162,0.0756,7672545.027,0.0209,0.378,205,-0.0284,0.1022,0.541353383,-0.0101,0.2032
202109,41094,"walton, ky",*,341848,0.0049,,31,0.2917,-0.0606,47.5,0.666666667,,20,0.25,0,0,,,12,,0.5,72,0.0435,0.2414,140.6008604,-0.0342,0.2256,1810,-0.104,0.0669,359712.1286,0.0718,0.2291,103,0.1075,0.1319,2.322580645,-0.5524,0.565
202109,33134,"miami, fl",*,810000,-0.027,,152,0.0133,,63.5,-0.030534351,,56,0.0769,-0.2632,4,0,0,28,0,-0.4167,107,-0.0183,0,472.4505655,0.0011,0.1634,1628,-0.01,0.0153,1315788.134,-0.001,0.3218,259,0,-0.329,0.703947368,-0.0227,0.3204
202109,92604,"irvine, ca",*,979450,0.1181,,15,0.1538,-0.5,26.5,-0.070175439,-0.490384615,16,-0.2,0.3333,0,,,4,,-0.5,25,-0.1667,-0.1071,631.1483467,0.0777,0.2784,1563.5,0.0991,0.0087,1044212.805,0.0795,0.2146,40,-0.0698,-0.3103,1.666666667,-0.641,0.7333
202109,81654,"snowmass, co",,3650000,-0.0363,0.3774,21,-0.0455,-0.087,126.5,0.134529148,0.003968254,0,,,0,,,0,,,0,,,874.8055988,0.0277,0.2269,3824,-0.1015,-0.0535,6371807.453,-0.0705,-0.0344,21,-0.0455,-0.087,0,0,0
202109,85638,"tombstone, az",*,392000,0.0317,,16,-0.1111,0.3333,78.5,0.297520661,-0.37944664,0,-1,-1,0,,,4,0,,8,0.1429,7,204.4198895,0.0824,0.9893,2434,-0.033,0.5142,448293.8889,0.0981,1.2027,24,-0.04,0.8462,0.5,0.1111,0.4167
202109,54020,"osceola, wi",,270000,0,0.1453,48,0.0213,0.0667,66.5,0.242990654,0.461538462,12,0.5,0,0,,-1,0,,-1,8,-0.1111,-0.3333,205.5816999,-0.005,0.1866,1331,0,-0.0852,299429.6919,-0.0068,0.1617,56,0,-0.0175,0.166666667,-0.0248,-0.1
202109,32502,"pensacola, fl",,415000,-0.1372,0.0442,33,-0.0571,0.0313,54,0.367088608,-0.34939759,8,-0.3333,0,0,,,12,0.5,2,0,,,286.2175253,-0.0277,0.1605,1326,-0.0836,-0.2135,492764.3162,-0.0381,-0.0301,33,-0.0571,0.0313,0,0,0
202109,51401,"carroll, ia",,183950,0.0219,0.2691,20,-0.0476,-0.3939,43,0.102564103,-0.402777778,4,-0.75,-0.6667,0,,,8,0,0,24,-0.1429,-0.3333,123.4304636,0.0162,0.0333,1577,0.0197,0.1786,234617.5008,0.09,0.2652,44,-0.102,-0.3623,1.2,-0.1333,0.1091
202109,43081,"westerville, oh",,319450,-0.0739,-0.0087,42,-0.125,-0.3,11,-0.185185185,-0.661538462,64,-0.1579,-0.1111,0,,,16,-0.2,-0.3333,107,-0.1705,-0.1641,168.8894081,0.0508,0.1081,1699,-0.1976,-0.1505,337459.9214,-0.1474,-0.1124,149,-0.1582,-0.2074,2.547619048,-0.1399,0.4143
202109,7103,"newark, nj",,277450,0,0.3056,36,-0.027,-0.28,42,0.166666667,0.253731343,16,-0.2,-0.4286,0,,,8,,1,10,0,,0,,,0,,,281465.8614,0.0045,0.3404,46,-0.0213,-0.08,0.277777778,0.0075,0.2778
202109,45371,"tipp city, oh",,335990,-0.0231,0.12,40,0.3793,-0.2857,37,-0.139534884,0.193548387,32,0.6,-0.2,0,,,12,2,-0.5,56,-0.125,-0.3086,109.1766048,0.0204,-0.0157,1712,0.0461,-0.1111,352238.7676,-0.1612,0.1057,96,0.0323,-0.2993,1.4,-0.8069,-0.0464
202109,52333,"solon, ia",,395000,-0.0366,0.0395,44,0.0233,-0.45,60.5,0.457831325,0.07079646,16,0,-0.4286,0,,,12,2,,15,0.3636,-0.2857,170.7334336,0.0821,0.0843,2526.5,-0.0053,0.011,500290.9564,-0.0126,0.0701,59,0.0926,-0.4158,0.340909091,0.0851,0.0784
202109,27360,"thomasville, nc",,239900,-0.0228,0.0665,58,-0.0645,0,38.5,0.425925926,0.1,48,-0.1429,0,4,,,28,0.4,0.4,104,0.1183,0.8571,0,,,0,,,275168.8192,-0.0464,0.0843,162,0.0452,0.4211,1.793103448,0.2931,0.8276
202109,32608,"gainesville, fl",,283500,0.0309,-0.1044,145,0.1154,-0.264,35.5,-0.077922078,-0.506944444,116,0.6111,1.2308,8,,0,28,-0.3,-0.5,177,0.1959,0.5259,174.6488348,0.0172,0.0871,1550.5,0.0088,-0.0806,376924.2683,0.0451,0.0532,322,0.1583,0.0288,1.220689655,0.0822,0.6319
202109,93433,"grover beach, ca",*,844450,0.0569,,16,0.1429,,42,-0.192307692,-0.404255319,16,1,1,0,,,4,0,,16,-0.3333,-0.4667,506.5165877,-0.0208,0.1825,1615.5,-0.0167,0.0552,889914.2607,-0.0019,0.3383,32,-0.1579,-0.2195,1,-0.7143,-1.7273
202109,30183,"waleska, ga",,387450,-0.0572,0.0762,48,-0.04,-0.3766,55,0.666666667,0.067961165,20,-0.1667,-0.2857,0,,-1,12,-0.25,0,66,-0.1538,-0.0959,162.3848194,-0.0646,0.385,1474,-0.0924,-0.2556,542654.8349,-0.0607,0.1939,114,-0.1094,-0.24,1.375,-0.185,0.4269
202109,22443,"colonial beach, va",*,284925,-0.0499,,50,0.1111,,32.5,0,,32,0.6,0.3333,0,-1,,20,0.25,1.5,59,-0.1571,1.1852,185.1728687,-0.0112,0.1115,1496,0.0385,0.0617,354011.096,0.027,0.065,109,-0.0522,0.6515,1.18,-0.3756,0.4877
202109,90045,"los angeles, ca",,1397450,-0.0392,0.0021,61,-0.1757,-0.1286,79.5,0.382608696,-0.070175439,16,-0.6,-0.5556,0,,,12,0,2,66,-0.1646,-0.0571,725.7540463,-0.0288,0.0301,1933.5,-0.019,-0.0489,1555864.918,-0.0338,-0.0137,127,-0.1699,-0.0929,1.081967213,0.0144,0.082
202109,38549,"byrdstown, tn",*,412500,0.1879,0.6906,17,0,,57,0.280898876,-0.348571429,4,0,-0.5,0,,,4,0,,6,5,,182.5961538,-0.2696,0.3431,2040,0,-0.0039,1176398.333,0.5218,1.8004,23,0.2778,0.4375,0.352941176,0.2941,0.3529
202109,79045,"hereford, tx",,199725,-0.071,0.084,25,0.0417,-0.0741,65.5,0.048,-0.102739726,8,1,-0.3333,0,,,0,-1,-1,18,-0.2174,0.0588,108.4828711,-0.0063,0.2415,1931.5,0.0581,0.1395,258503.0495,0.0319,0.4234,43,-0.0851,-0.0227,0.72,-0.2383,0.0904
202109,54901,"oshkosh, wi",,142450,-0.0203,-0.0804,41,0.1389,-0.1961,45,-0.090909091,0.153846154,32,0,0.3333,0,,,4,-0.6667,-0.6667,49,-0.0926,-0.3,104.5178692,0.0012,0.0647,1384,-0.0229,-0.1576,176897.1727,0.0203,-0.1308,90,0,-0.2562,1.195121951,-0.3049,-0.1774
202109,60084,"wauconda, il",,284450,0.0179,-0.0898,29,-0.0645,-0.0333,32.5,0.160714286,-0.301075269,20,-0.375,0,0,,,16,0,0.3333,44,-0.0222,0,154.2098723,0.0049,0.1062,1756.5,0.0992,-0.2123,392138.8458,-0.0014,0.1255,73,-0.0395,-0.0135,1.517241379,0.0656,0.0506
202109,54494,"wisconsin rapids, wi",,147450,-0.0163,0.093,86,0.0118,-0.1313,34.5,0.15,-0.092105263,40,0.1111,-0.0909,0,,,12,0.5,-0.5,4,-0.2,-0.2,90.6203125,-0.0132,0.1009,1595.5,-0.0615,-0.0151,175356.2059,-0.0499,0.0748,90,0,-0.1346,0.046511628,-0.0123,-0.004
202109,28480,"wrightsville beach, nc",,1250000,0.1236,0.2544,15,-0.0625,-0.7222,76,0.225806452,-0.305936073,0,-1,-1,0,,,4,,-0.5,24,-0.0769,-0.4146,685.460373,-0.0549,0.0344,1598,0.0786,0.0092,1534470.588,0.043,-0.0557,39,-0.0714,-0.5895,1.6,-0.025,0.8407
202109,32226,"jacksonville, fl",,407500,-0.0121,0.3339,53,0.325,-0.2933,36,-0.088607595,-0.389830508,44,0.375,0.2222,0,,-1,32,3,1.6667,92,-0.0316,-0.3235,191.4085632,-0.0102,0.3631,2184.5,0.0333,-0.0243,483072.5514,0.016,0.235,145,0.0741,-0.3128,1.735849057,-0.6392,-0.0775
202109,31082,"sandersville, ga",,212000,0.1173,0.4143,18,0.125,-0.4706,82.5,0.259541985,0.02484472,4,0,-0.6667,0,,,0,,,10,0,0.1111,88.48314607,-0.0516,0.0504,1982,0.0627,0.0315,189100.7895,0.0434,-0.0396,28,0.0769,-0.3488,0.555555556,-0.0694,0.2908
202109,29842,"beech island, sc",,326300,-0.0035,-0.1388,20,0.25,-0.2,47,0.305555556,-0.189655172,8,0,,0,,-1,4,,,38,-0.1915,0.5833,142.3921888,0.0239,0.1166,2104,0.0224,-0.2499,317299.4167,0.0179,-0.2305,58,-0.0794,0.1837,1.9,-1.0375,0.94
202109,32346,"panacea, fl",,395450,0.0545,0.3204,30,0.0345,-0.1892,59,0.216494845,-0.365591398,8,0,0,0,,,4,,0,2,1,-0.5,251.1160714,0.0282,0.1577,1475,-0.0041,0.0902,469674.1288,0.0112,0.4319,32,0.0667,-0.2195,0.066666667,0.0322,-0.0414
202109,20735,"clinton, md",,383650,-0.0175,-0.0406,43,0.0238,0.075,28.5,-0.123076923,-0.329411765,44,0.2222,0.5714,4,0,0,24,-0.1429,2,70,0,1.5926,223.3890013,0.0375,0.1821,1773,0.0636,-0.0437,430633.3167,-0.0126,0.0453,113,0.0089,0.6866,1.627906977,-0.0388,0.9529
202109,78415,"corpus christi, tx",,174999,-0.0535,-0.2131,34,0.2593,-0.3061,48.5,-0.049019608,-0.389937107,28,0.75,0.4,0,,-1,16,1,1,53,-0.2535,0.0192,126.9448472,-0.0303,-0.0275,1553.5,0.0758,-0.183,250613.0131,-0.1392,-0.2216,87,-0.1122,-0.1386,1.558823529,-1.0708,0.4976
202109,62884,"sesser, il",,69999,0,0.0526,14,0.0769,-0.2632,675.5,0.043243243,1.168539326,0,,,0,,,0,,,2,-0.3333,-0.7143,57.56578947,0,0.1015,1560,0.3708,0.3126,108978.5,-0.0592,0.1322,16,0,-0.3846,0.142857143,-0.0879,-0.2256
202109,28202,"charlotte, nc",*,447000,-0.023,,54,-0.1148,,44.5,-0.011111111,,20,-0.4444,-0.5,0,,,20,0,-0.4444,40,0.0526,0.3793,340.4944951,0.0114,0.0051,1296,-0.0789,0.1289,546281.0412,-0.0606,0.1191,94,-0.0505,-0.2824,0.740740741,0.1178,0.4564
202109,85755,"tucson, az",,534950,-0.049,0.0373,44,-0.0638,-0.5728,41.5,0.257575758,-0.265486726,28,-0.2222,-0.4167,0,,-1,12,-0.25,-0.625,73,0,-0.3364,236.1045108,-0.0327,0.16,2344.5,-0.0764,-0.1224,653163.2368,-0.0627,-0.0876,117,-0.025,-0.4507,1.659090909,0.1059,0.5911
202109,98498,"lakewood, wa",*,539475,-0.0323,,30,-0.0323,0.0345,37,0.121212121,,32,-0.2,-0.2727,0,,,8,-0.3333,0,56,-0.1385,0.4359,262.6181081,0.0156,0.1387,2308.5,0.1255,0.3352,779196.2222,0.059,0.3776,86,-0.1042,0.2647,1.866666667,-0.2301,0.5218
202109,78211,"san antonio, tx",,212500,0.1184,0.4167,33,-0.0833,0.5,71,0.203389831,0.327102804,12,-0.25,0,0,,,4,-0.5,0,24,0.7143,0.0435,144.0077646,-0.0122,0.1985,1333,0.0254,0.011,221052.5966,0.075,0.1994,57,0.14,0.2667,0.727272727,0.3384,-0.3182
202109,94303,"palo alto, ca",,1675500,0.208,0.2076,35,-0.0541,-0.3137,29,0.115384615,-0.389473684,36,0,0.2857,0,,,4,-0.6667,-0.6667,37,0.0882,0.5417,982.6107854,0.1035,-0.0342,1622.5,0.147,0.1719,2337675.183,0.2214,-0.0096,72,0.0141,-0.04,1.057142857,0.1382,0.5866
202109,22046,"falls church, va",,749950,-0.0378,-0.1424,32,-0.1579,-0.1351,40.5,0.191176471,0.472727273,16,-0.3333,-0.5,0,,,16,0.3333,0,35,-0.0541,1.6923,364.2619048,-0.0816,0.1196,1873,-0.0305,-0.3188,806099.086,-0.0595,-0.1898,67,-0.1067,0.34,1.09375,0.1201,0.7424
202109,85648,"rio rico, az",*,294450,-0.0152,,31,0.3478,,28.5,-0.05,,24,0,0.5,0,,,4,0,,61,0.1731,0.1731,156.2325321,0.0471,0.3416,2193,-0.0373,0.1327,374584.0131,-0.0168,0.2525,92,0.2267,0.2267,1.967741935,-0.2931,-0.2931
202109,55408,"minneapolis, mn",,324949.5,0.0835,-0.037,94,0.1059,0.0444,36.5,0.25862069,0.028169014,40,-0.2308,-0.1667,0,,,40,0.1111,0,23,-0.2581,0.2778,227.4162737,-0.0191,-0.0501,1387,0.136,-0.0187,466659.847,0.0084,0.0339,117,0.0086,0.0833,0.244680851,-0.12,0.0447
202109,64114,"kansas city, mo",,227500,-0.0299,-0.0204,45,-0.1176,0.4063,32,0.488372093,-0.123287671,40,-0.2857,-0.0909,0,,,36,0.125,3.5,87,0.1154,-0.0333,172.3595034,-0.0039,0.0862,1421,0.015,-0.1124,248070.8902,-0.0171,-0.0623,132,0.0233,0.082,1.933333333,0.4039,-0.8792
202109,49504,"grand rapids, mi",,232450,-0.0508,0,50,-0.0741,-0.2424,38,0.206349206,-0.105882353,64,0,0.1429,0,,,12,0,-0.4,84,0.0909,-0.2364,171.5369009,0.0549,0.0284,1412,-0.0549,-0.1024,324477.9294,-0.025,-0.0217,134,0.0229,-0.2386,1.68,0.2541,0.0133
202109,44106,"cleveland, oh",,299000,0,-0.0797,70,-0.0667,0.1667,93,-0.021052632,-0.191304348,16,0,0.3333,0,-1,,16,0.3333,1,41,0,0.2424,158.5139417,0.123,-0.0631,1866,-0.02,-0.0103,330186.6104,-0.0485,-0.0889,111,-0.0431,0.1935,0.585714286,0.039,0.0357
202109,28203,"charlotte, nc",,560000,-0.0427,-0.1378,49,-0.0577,-0.2097,39.5,-0.024691358,-0.102272727,24,-0.25,-0.4545,0,,,16,0,-0.3333,49,0.0208,-0.0926,345.3144078,0.0106,0.032,1638,-0.095,-0.2031,645709.8742,0.007,-0.1893,98,-0.02,-0.1552,1,0.0769,0.129
202109,92821,"brea, ca",,913944,0.0166,0.091,25,-0.0741,-0.1379,28,0.647058824,-0.317073171,24,-0.3333,0,0,,-1,8,1,1,43,-0.0444,-0.1887,480.213529,0.0192,0.1801,1868,-0.021,-0.1509,954030.3891,-0.0299,-0.0658,68,-0.0556,-0.1707,1.72,0.0533,-0.1076
202109,3743,"claremont, nh",*,219450,-0.0808,,14,-0.2222,-0.5172,34.5,0.408163265,-0.349056604,4,-0.75,-0.6667,0,,,4,0,0,16,-0.1111,-0.4074,120.8445642,0.0457,0.2728,1632,-0.1145,0.0083,251355.5882,-0.0385,0.2507,30,-0.1667,-0.4643,1.142857143,0.1429,0.2118
202109,7834,"denville, nj",*,549000,-0.041,0.0176,58,0.0741,-0.0938,45.5,0.281690141,,36,0.2857,-0.1,0,,,4,-0.75,-0.6667,40,-0.2,39,0,,,0,,,595817.9299,-0.0537,-0.0714,98,-0.0577,0.5077,0.689655172,-0.2363,0.674
202109,11978,"westhampton beach, ny",*,3147499.5,0.016,,92,-0.0515,,107.5,-0.00462963,0.162162162,12,-0.4,-0.5714,0,,,12,0.5,-0.4,21,-0.087,-0.7,815.679926,0.0209,0.1673,2281,-0.0083,0.0303,3901676.281,0.0264,0.2419,113,-0.0583,-0.5292,0.22826087,-0.0089,-0.1835
202109,12029,"canaan, ny",*,789500,0.1749,,20,-0.0476,-0.375,173.5,0.184300341,1.06547619,0,,-1,0,,,4,,0,6,0.2,-0.5385,229.50082,0.0438,0.0604,3500,0.0769,0.378,941929.4,0.0447,0.2858,26,0,-0.4222,0.3,0.0619,-0.1063
202109,44321,"akron, oh",,297450,-0.0897,-0.0845,21,-0.087,-0.087,37,0.541666667,-0.168539326,16,-0.2,0,0,,,4,0,-0.5,44,-0.0222,0.1,118.6973259,-0.0209,-0.0155,2300,-0.1179,-0.1876,315891.7969,-0.0877,-0.0797,65,-0.0441,0.0317,2.095238095,0.1387,0.3561
202109,84713,"beaver, ut",,419000,-0.0456,0.1671,23,0.2778,0.0455,46.5,0.1625,-0.211864407,8,1,1,0,,,0,-1,,1,0,-0.75,190.154412,-0.0225,0.241,2176,-0.0922,-0.1572,474696,-0.1739,0.0194,24,0.2632,-0.0769,0.043478261,-0.0121,-0.1383
202109,19008,"broomall, pa",*,499450,0.0758,,29,0.0357,,33,0,,16,0,0,0,,,24,0.5,5,39,0.0541,2.25,231.8645247,0.0012,0.1425,2167,0.0098,-0.1872,511519.3985,0.0131,-0.0643,68,0.0462,1.6154,1.344827586,0.0234,0.4877
202109,19951,"harbeson, de",*,534900,0,,16,0.1429,-0.4286,116.5,0.125603865,1.026086957,0,-1,-1,0,,,4,,,79,-0.0366,38.5,208.456742,0,0.236,2741.5,-0.0149,0.2461,879866.7279,0.1907,1.0227,95,-0.0104,2.1667,4.9375,-0.9196,4.8661
202109,76105,"fort worth, tx",,247450,0.0759,0.7066,18,0.125,0.6364,37.5,0.630434783,-0.175824176,12,-0.5,0.5,0,,,0,,,27,0.08,-0.1563,163.8681592,0.0076,0.2995,1500,0,0.1853,220146.087,0.0081,0.427,45,0.0976,0.0465,1.5,-0.0625,-1.4091
202109,33187,"miami, fl",*,704947.5,-0.1402,0.3593,39,0.0541,,60.5,0,0.260416667,16,0.3333,-0.2,0,,,8,0,,26,0,-0.5738,292.2286448,0,0.2493,1949,-0.0265,-0.0382,959003.1818,-0.0546,0.593,65,0.0317,-0.3085,0.666666667,-0.036,-1.1818
202109,33133,"miami, fl",*,1474500,0.2037,,196,-0.0531,,71.5,0.021428571,,64,-0.3043,-0.3846,4,0,,24,0,-0.5,143,-0.0592,0.3491,666.3387506,0.032,0.2624,1961,0.1092,0.0256,2681419.876,0.0492,0.3352,339,-0.0557,-0.4145,0.729591837,-0.0047,0.5055
202109,71449,"many, la",,365000,0.1514,0.3273,20,-0.2593,-0.375,116,0.202072539,-0.226666667,0,-1,,0,,,0,,,8,-0.1111,0.3333,173.8556338,0.144,0.4188,1921,0.094,-0.0322,430798.9183,0.0929,0.1457,28,-0.2222,-0.2632,0.4,0.0667,0.2125
202109,48430,"fenton, mi",,372400,-0.0327,0.0066,88,0,-0.1619,31,0.033333333,-0.507936508,76,0.2667,0.4615,0,,-1,40,0.1111,-0.1667,45,0.0227,-0.1346,197.5765829,-0.005,0.1706,1833,-0.06,-0.1271,503868.8023,0.0363,0.0253,133,0.0076,-0.1529,0.511363636,0.0114,0.0161
202109,78213,"san antonio, tx",,299900,-0.0701,0.0739,39,-0.025,-0.4265,29,-0.121212121,-0.431372549,32,0.1429,-0.2,0,,,20,0,-0.1667,57,0.0755,0.0962,174.3048857,0.0497,0.1931,1751,0.0228,-0.1273,372897.9258,-0.0026,0.0559,96,0.0323,-0.2,1.461538462,0.1365,0.6968
202109,89106,"las vegas, nv",,293450,0.0429,0.3339,38,-0.1739,-0.05,28,-0.151515152,-0.384615385,20,-0.1667,0,0,,,8,-0.3333,-0.3333,1,0,0,204.5445455,0.003,0.2587,1371.5,0.0152,0.0558,336656.3233,0.1185,0.4648,39,-0.1702,-0.0488,0.026315789,0.0046,0.0013
