BLKID	POPN_TOTAL	POPN_WHITE	POPN_BLACK	POPN_NATIV	POPN_ASIAN	POPN_OTHER	BORONAME
"360470130004001"	"410"	"303"	"11"	"4"	"41"	"51"	Brooklyn
"360470136004001"	"544"	"425"	"4"	"5"	"58"	"52"	Brooklyn
"360470149004001"	"230"	"173"	"8"	"2"	"5"	"42"	Brooklyn
"360470153004001"	"382"	"317"	"16"	"1"	"25"	"23"	Brooklyn
"360470160004001"	"194"	"122"	"8"	"0"	"49"	"15"	Brooklyn
"360470201004001"	"554"	"260"	"227"	"0"	"27"	"40"	Brooklyn
"360470227004001"	"239"	"30"	"192"	"0"	"5"	"12"	Brooklyn
"360470245004001"	"338"	"22"	"269"	"2"	"27"	"18"	Brooklyn
"360470252004001"	"363"	"131"	"7"	"0"	"214"	"11"	Brooklyn
"360470267004001"	"385"	"38"	"313"	"2"	"2"	"30"	Brooklyn
"360470277004001"	"623"	"27"	"538"	"0"	"5"	"53"	Brooklyn
"360470286004001"	"264"	"149"	"9"	"0"	"99"	"7"	Brooklyn
"360470293004001"	"381"	"11"	"351"	"1"	"0"	"18"	Brooklyn
"360470296004001"	"406"	"145"	"0"	"0"	"260"	"1"	Brooklyn
"360470305004001"	"506"	"65"	"427"	"0"	"2"	"12"	Brooklyn
"360470314004001"	"433"	"278"	"0"	"8"	"133"	"14"	Brooklyn
"360470321004001"	"520"	"19"	"470"	"1"	"3"	"27"	Brooklyn
"360470329004001"	"433"	"82"	"327"	"0"	"6"	"18"	Brooklyn
"360470363004001"	"354"	"18"	"293"	"6"	"1"	"36"	Brooklyn
"360470373004001"	"615"	"40"	"495"	"3"	"5"	"72"	Brooklyn
"360470385004001"	"390"	"14"	"317"	"3"	"4"	"52"	Brooklyn
"360470387004001"	"489"	"23"	"411"	"5"	"3"	"47"	Brooklyn
"360470449004001"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470512004001"	"156"	"55"	"58"	"0"	"15"	"28"	Brooklyn
"360470523004001"	"383"	"164"	"24"	"2"	"11"	"182"	Brooklyn
"360470534004001"	"228"	"122"	"1"	"11"	"75"	"19"	Brooklyn
"360470561004001"	"297"	"187"	"3"	"1"	"68"	"38"	Brooklyn
"360470594024001"	"337"	"210"	"3"	"0"	"118"	"6"	Brooklyn
"360470824004001"	"421"	"8"	"339"	"0"	"6"	"68"	Brooklyn
"360470882004001"	"525"	"14"	"493"	"1"	"1"	"16"	Brooklyn
"360470890004001"	"689"	"8"	"606"	"0"	"10"	"65"	Brooklyn
"360471104004001"	"239"	"15"	"212"	"1"	"0"	"11"	Brooklyn
"360470053004002"	"5"	"5"	"0"	"0"	"0"	"0"	Brooklyn
"360470077004002"	"231"	"199"	"5"	"0"	"15"	"12"	Brooklyn
"360470145004002"	"499"	"354"	"24"	"11"	"28"	"82"	Brooklyn
"360470160004002"	"69"	"47"	"0"	"5"	"9"	"8"	Brooklyn
"360470185014002"	"180"	"13"	"130"	"5"	"7"	"25"	Brooklyn
"360470227004002"	"164"	"61"	"89"	"2"	"4"	"8"	Brooklyn
"360470305004002"	"846"	"290"	"443"	"2"	"26"	"85"	Brooklyn
"360470314004002"	"464"	"260"	"3"	"4"	"129"	"68"	Brooklyn
"360470369004002"	"476"	"37"	"369"	"5"	"0"	"65"	Brooklyn
"360470421004002"	"555"	"186"	"48"	"24"	"92"	"205"	Brooklyn
"360470427004002"	"318"	"108"	"60"	"15"	"14"	"121"	Brooklyn
"360470570004002"	"296"	"85"	"10"	"3"	"184"	"14"	Brooklyn
"360470571004002"	"317"	"297"	"0"	"0"	"15"	"5"	Brooklyn
"360470882004002"	"447"	"4"	"413"	"1"	"2"	"27"	Brooklyn
"360470900004002"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360471104004002"	"268"	"20"	"197"	"4"	"1"	"46"	Brooklyn
"360470702014004"	"155"	"153"	"0"	"0"	"0"	"2"	Brooklyn
"360471130004004"	"189"	"2"	"182"	"3"	"0"	"2"	Brooklyn
"360471144004004"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470003014005"	"375"	"332"	"9"	"0"	"18"	"16"	Brooklyn
"360470043004005"	"350"	"262"	"17"	"2"	"9"	"60"	Brooklyn
"360470053004005"	"31"	"16"	"6"	"0"	"0"	"9"	Brooklyn
"360470220004005"	"9"	"0"	"0"	"0"	"6"	"3"	Brooklyn
"360470702014005"	"212"	"197"	"3"	"0"	"4"	"8"	Brooklyn
"360471144004005"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360471196004005"	"328"	"45"	"202"	"0"	"41"	"40"	Brooklyn
"360470449004006"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360471104004006"	"9"	"1"	"8"	"0"	"0"	"0"	Brooklyn
"360470570004007"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470053004008"	"3"	"2"	"0"	"0"	"0"	"1"	Brooklyn
"360470053004010"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470053004011"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004011"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470053004012"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470513004012"	"838"	"354"	"41"	"14"	"15"	"414"	Brooklyn
"360470053004013"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004013"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004014"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004018"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470628004020"	"40"	"40"	"0"	"0"	"0"	"0"	Brooklyn
"360470628004021"	"32"	"32"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004022"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004024"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470628004026"	"74"	"65"	"2"	"0"	"7"	"0"	Brooklyn
"360470628004029"	"47"	"47"	"0"	"0"	"0"	"0"	Brooklyn
"360470628004031"	"81"	"71"	"0"	"0"	"6"	"4"	Brooklyn
"360470449004032"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004049"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004050"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004055"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004059"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004068"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004069"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004072"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004076"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470449004080"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470003015000"	"67"	"56"	"0"	"0"	"0"	"11"	Brooklyn
"360470067005000"	"309"	"285"	"4"	"1"	"4"	"15"	Brooklyn
"360470149005000"	"526"	"420"	"22"	"3"	"35"	"46"	Brooklyn
"360470159005000"	"298"	"243"	"18"	"2"	"19"	"16"	Brooklyn
"360470169005000"	"386"	"289"	"17"	"0"	"47"	"33"	Brooklyn
"360470261005000"	"489"	"91"	"288"	"2"	"18"	"90"	Brooklyn
"360470286005000"	"355"	"228"	"5"	"0"	"70"	"52"	Brooklyn
"360470371005000"	"352"	"17"	"302"	"4"	"5"	"24"	Brooklyn
"360470493005000"	"318"	"200"	"16"	"0"	"6"	"96"	Brooklyn
"360470610045000"	"564"	"520"	"9"	"1"	"30"	"4"	Brooklyn
"360470890005000"	"303"	"7"	"261"	"1"	"4"	"30"	Brooklyn
"360471208005000"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470003015001"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470075005001"	"307"	"284"	"0"	"1"	"11"	"11"	Brooklyn
"360470261005001"	"396"	"120"	"188"	"1"	"7"	"80"	Brooklyn
"360470493005001"	"251"	"123"	"29"	"4"	"2"	"93"	Brooklyn
"360470523005001"	"579"	"299"	"19"	"14"	"13"	"234"	Brooklyn
"360470702015001"	"321"	"312"	"1"	"0"	"1"	"7"	Brooklyn
"360470326005002"	"235"	"96"	"59"	"0"	"38"	"42"	Brooklyn
"360470493005002"	"843"	"352"	"193"	"9"	"11"	"278"	Brooklyn
"360470702015002"	"316"	"305"	"0"	"0"	"8"	"3"	Brooklyn
"360470600005003"	"203"	"133"	"8"	"2"	"35"	"25"	Brooklyn
"360470336005004"	"80"	"35"	"13"	"0"	"22"	"10"	Brooklyn
"360470600005004"	"283"	"226"	"3"	"0"	"42"	"12"	Brooklyn
"360471208005005"	"176"	"43"	"123"	"1"	"0"	"9"	Brooklyn
"360470336005010"	"183"	"135"	"3"	"0"	"5"	"40"	Brooklyn
"360470702015012"	"13"	"13"	"0"	"0"	"0"	"0"	Brooklyn
"360470065006000"	"341"	"287"	"10"	"0"	"15"	"29"	Brooklyn
"360470594016000"	"6"	"6"	"0"	"0"	"0"	"0"	Brooklyn
"360470594016001"	"102"	"92"	"2"	"0"	"7"	"1"	Brooklyn
"360470065006003"	"366"	"296"	"0"	"0"	"17"	"53"	Brooklyn
"360470594016003"	"311"	"132"	"0"	"0"	"174"	"5"	Brooklyn
"360470527007000"	"991"	"396"	"84"	"15"	"11"	"485"	Brooklyn
"360470065007001"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470065007004"	"0"	"0"	"0"	"0"	"0"	"0"	Brooklyn
"360470171003002"	"174"	"137"	"13"	"0"	"13"	"11"	Brooklyn
"360050334001020"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050163001000"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050169001000"	"378"	"47"	"203"	"6"	"0"	"122"	The Bronx
"360050179021000"	"534"	"103"	"251"	"7"	"2"	"171"	The Bronx
"360050189001000"	"640"	"84"	"236"	"10"	"12"	"298"	The Bronx
"360050206011000"	"363"	"85"	"38"	"8"	"86"	"146"	The Bronx
"360050127011002"	"99"	"40"	"22"	"3"	"0"	"34"	The Bronx
"360050151002000"	"1"	"0"	"1"	"0"	"0"	"0"	The Bronx
"360050157002001"	"97"	"7"	"67"	"2"	"3"	"18"	The Bronx
"360050159002001"	"296"	"97"	"57"	"7"	"0"	"135"	The Bronx
"360050356002001"	"179"	"30"	"136"	"0"	"0"	"13"	The Bronx
"360050288002007"	"61"	"48"	"0"	"0"	"10"	"3"	The Bronx
"360050344002007"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050516004000"	"96"	"81"	"0"	"0"	"9"	"6"	The Bronx
"360050090004003"	"235"	"65"	"72"	"4"	"15"	"79"	The Bronx
"360050185005002"	"0"	"0"	"0"	"0"	"0"	"0"	The Bronx
"360050415006000"	"443"	"189"	"48"	"5"	"45"	"156"	The Bronx
"360850226003017"	"18"	"18"	"0"	"0"	"0"	"0"	Staten Island
"360850223002012"	"45"	"13"	"26"	"0"	"0"	"6"	Staten Island
"360850021002002"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360850007004000"	"0"	"0"	"0"	"0"	"0"	"0"	Staten Island
"360810942010001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810331000002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810002001000"	"280"	"148"	"26"	"4"	"25"	"77"	Queens
"360810006001000"	"191"	"95"	"17"	"3"	"23"	"53"	Queens
"360810007001000"	"549"	"253"	"32"	"5"	"85"	"174"	Queens
"360810010001000"	"437"	"150"	"20"	"6"	"108"	"153"	Queens
"360810031001000"	"249"	"108"	"6"	"0"	"42"	"93"	Queens
"360810040021000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810045001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810059001000"	"616"	"471"	"14"	"0"	"87"	"44"	Queens
"360810062011000"	"1027"	"959"	"13"	"3"	"12"	"40"	Queens
"360810065011000"	"580"	"429"	"16"	"9"	"94"	"32"	Queens
"360810073001000"	"169"	"88"	"3"	"6"	"66"	"6"	Queens
"360810079001000"	"254"	"102"	"10"	"16"	"93"	"33"	Queens
"360810098001000"	"305"	"45"	"52"	"2"	"65"	"141"	Queens
"360810106001000"	"303"	"43"	"24"	"7"	"134"	"95"	Queens
"360810108001000"	"448"	"23"	"79"	"6"	"244"	"96"	Queens
"360810111001000"	"377"	"269"	"8"	"1"	"51"	"48"	Queens
"360810114001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810123011000"	"10"	"10"	"0"	"0"	"0"	"0"	Queens
"360810126011000"	"332"	"116"	"71"	"4"	"43"	"98"	Queens
"360810128001000"	"59"	"41"	"11"	"3"	"0"	"4"	Queens
"360810130001000"	"45"	"44"	"0"	"0"	"1"	"0"	Queens
"360810140001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810141001000"	"227"	"204"	"0"	"0"	"17"	"6"	Queens
"360810145001000"	"405"	"322"	"8"	"0"	"32"	"43"	Queens
"360810148001000"	"159"	"34"	"28"	"6"	"26"	"65"	Queens
"360810149001000"	"523"	"343"	"4"	"3"	"47"	"126"	Queens
"360810154001000"	"245"	"15"	"66"	"3"	"50"	"111"	Queens
"360810156001000"	"280"	"34"	"82"	"3"	"65"	"96"	Queens
"360810164001000"	"197"	"20"	"86"	"4"	"52"	"35"	Queens
"360810172001000"	"237"	"8"	"135"	"4"	"15"	"75"	Queens
"360810179001000"	"124"	"73"	"6"	"0"	"37"	"8"	Queens
"360810180001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810185021000"	"782"	"495"	"19"	"5"	"104"	"159"	Queens
"360810188001000"	"224"	"11"	"164"	"0"	"3"	"46"	Queens
"360810189001000"	"600"	"282"	"14"	"7"	"246"	"51"	Queens
"360810190001000"	"108"	"3"	"95"	"0"	"4"	"6"	Queens
"360810196001000"	"266"	"11"	"192"	"6"	"20"	"37"	Queens
"360810202001000"	"103"	"12"	"76"	"0"	"1"	"14"	Queens
"360810230001000"	"228"	"104"	"17"	"1"	"64"	"42"	Queens
"360810236001000"	"268"	"131"	"11"	"3"	"62"	"61"	Queens
"360810254001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810255001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810260001000"	"177"	"8"	"125"	"6"	"4"	"34"	Queens
"360810262001000"	"100"	"6"	"91"	"0"	"0"	"3"	Queens
"360810267001000"	"1426"	"456"	"27"	"7"	"281"	"655"	Queens
"360810280001000"	"94"	"0"	"90"	"0"	"1"	"3"	Queens
"360810283001000"	"604"	"386"	"18"	"3"	"55"	"142"	Queens
"360810285001000"	"251"	"214"	"4"	"2"	"8"	"23"	Queens
"360810289001000"	"205"	"51"	"3"	"0"	"136"	"15"	Queens
"360810291001000"	"330"	"137"	"6"	"0"	"138"	"49"	Queens
"360810327001000"	"333"	"124"	"14"	"5"	"81"	"109"	Queens
"360810329001000"	"225"	"36"	"120"	"1"	"26"	"42"	Queens
"360810357001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810366001000"	"50"	"2"	"48"	"0"	"0"	"0"	Queens
"360810367001000"	"153"	"41"	"67"	"0"	"0"	"45"	Queens
"360810375001000"	"299"	"91"	"39"	"5"	"3"	"161"	Queens
"360810377001000"	"528"	"163"	"70"	"22"	"5"	"268"	Queens
"360810398001000"	"67"	"0"	"67"	"0"	"0"	"0"	Queens
"360810402001000"	"53"	"0"	"48"	"0"	"0"	"5"	Queens
"360810403001000"	"401"	"93"	"42"	"3"	"13"	"250"	Queens
"360810404001000"	"55"	"0"	"52"	"0"	"0"	"3"	Queens
"360810405001000"	"932"	"283"	"75"	"20"	"16"	"538"	Queens
"360810427001000"	"645"	"323"	"13"	"6"	"141"	"162"	Queens
"360810440001000"	"102"	"7"	"69"	"6"	"14"	"6"	Queens
"360810443021000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810446011000"	"555"	"115"	"270"	"8"	"23"	"139"	Queens
"360810452001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810454001000"	"178"	"5"	"10"	"1"	"158"	"4"	Queens
"360810460001000"	"210"	"31"	"4"	"0"	"134"	"41"	Queens
"360810465001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810496001000"	"138"	"13"	"40"	"3"	"48"	"34"	Queens
"360810497001000"	"403"	"170"	"0"	"0"	"204"	"29"	Queens
"360810502011000"	"107"	"3"	"89"	"0"	"1"	"14"	Queens
"360810504001000"	"311"	"18"	"262"	"0"	"5"	"26"	Queens
"360810507001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810511001000"	"109"	"108"	"0"	"0"	"1"	"0"	Queens
"360810520001000"	"94"	"3"	"88"	"3"	"0"	"0"	Queens
"360810524001000"	"107"	"0"	"97"	"0"	"1"	"9"	Queens
"360810531001000"	"198"	"184"	"1"	"0"	"6"	"7"	Queens
"360810536011000"	"153"	"0"	"140"	"0"	"3"	"10"	Queens
"360810545001000"	"206"	"102"	"9"	"4"	"11"	"80"	Queens
"360810548001000"	"191"	"18"	"38"	"7"	"85"	"43"	Queens
"360810551001000"	"223"	"174"	"0"	"6"	"17"	"26"	Queens
"360810553001000"	"3"	"3"	"0"	"0"	"0"	"0"	Queens
"360810560001000"	"75"	"28"	"12"	"2"	"22"	"11"	Queens
"360810581001000"	"168"	"138"	"10"	"1"	"0"	"19"	Queens
"360810589001000"	"314"	"221"	"5"	"2"	"2"	"84"	Queens
"360810591001000"	"381"	"221"	"21"	"0"	"0"	"139"	Queens
"360810593001000"	"221"	"166"	"12"	"0"	"17"	"26"	Queens
"360810594001000"	"151"	"6"	"138"	"0"	"0"	"7"	Queens
"360810595001000"	"144"	"121"	"0"	"0"	"10"	"13"	Queens
"360810607011000"	"14"	"11"	"0"	"0"	"3"	"0"	Queens
"360810613011000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810618001000"	"331"	"25"	"282"	"4"	"1"	"19"	Queens
"360810620001000"	"76"	"0"	"72"	"1"	"1"	"2"	Queens
"360810635001000"	"46"	"46"	"0"	"0"	"0"	"0"	Queens
"360810641011000"	"597"	"542"	"7"	"1"	"27"	"20"	Queens
"360810660001000"	"129"	"9"	"120"	"0"	"0"	"0"	Queens
"360810665011000"	"156"	"146"	"0"	"0"	"7"	"3"	Queens
"360810669001000"	"163"	"152"	"0"	"0"	"6"	"5"	Queens
"360810682001000"	"195"	"4"	"176"	"0"	"4"	"11"	Queens
"360810687001000"	"386"	"156"	"7"	"1"	"166"	"56"	Queens
"360810693001000"	"352"	"242"	"5"	"2"	"78"	"25"	Queens
"360810694001000"	"22"	"0"	"22"	"0"	"0"	"0"	Queens
"360810709001000"	"188"	"105"	"2"	"0"	"77"	"4"	Queens
"360810713031000"	"939"	"684"	"33"	"1"	"160"	"61"	Queens
"360810737001000"	"34"	"26"	"0"	"0"	"7"	"1"	Queens
"360810757011000"	"676"	"452"	"22"	"0"	"171"	"31"	Queens
"360810779041000"	"319"	"173"	"9"	"0"	"75"	"62"	Queens
"360810779071000"	"338"	"198"	"41"	"1"	"53"	"45"	Queens
"360810779081000"	"1283"	"552"	"272"	"5"	"304"	"150"	Queens
"360810840001000"	"183"	"21"	"55"	"11"	"71"	"25"	Queens
"360810845001000"	"2081"	"390"	"332"	"3"	"1251"	"105"	Queens
"360810861001000"	"1498"	"316"	"28"	"7"	"1050"	"97"	Queens
"360810865001000"	"969"	"150"	"33"	"2"	"739"	"45"	Queens
"360810892001000"	"55"	"51"	"0"	"0"	"3"	"1"	Queens
"360810919001000"	"126"	"76"	"1"	"0"	"44"	"5"	Queens
"360810934011000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810947001000"	"250"	"179"	"0"	"0"	"43"	"28"	Queens
"360810997041000"	"624"	"574"	"0"	"1"	"40"	"9"	Queens
"360810998021000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811141001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811151001000"	"92"	"74"	"2"	"0"	"16"	"0"	Queens
"360811161001000"	"45"	"14"	"0"	"0"	"31"	"0"	Queens
"360811163001000"	"1827"	"301"	"56"	"14"	"989"	"467"	Queens
"360811167001000"	"138"	"19"	"2"	"0"	"98"	"19"	Queens
"360811187001000"	"487"	"100"	"11"	"1"	"261"	"114"	Queens
"360811203001000"	"68"	"29"	"0"	"0"	"36"	"3"	Queens
"360811227021000"	"341"	"108"	"171"	"4"	"12"	"46"	Queens
"360811247001000"	"122"	"56"	"2"	"0"	"59"	"5"	Queens
"360811257001000"	"95"	"26"	"22"	"0"	"45"	"2"	Queens
"360810942011015"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810964001015"	"164"	"21"	"113"	"1"	"2"	"27"	Queens
"360811141001015"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811483001015"	"23"	"22"	"0"	"0"	"0"	"1"	Queens
"360811617001015"	"98"	"40"	"3"	"0"	"23"	"32"	Queens
"360810199001016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810205001016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810243001016"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810907001043"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810716001044"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810019001045"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810019001046"	"7"	"6"	"0"	"0"	"0"	"1"	Queens
"360811072011047"	"75"	"69"	"0"	"1"	"0"	"5"	Queens
"360810383021048"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810383021051"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810383021249"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810383021250"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810002002000"	"572"	"256"	"52"	"10"	"114"	"140"	Queens
"360810016002000"	"186"	"64"	"12"	"7"	"16"	"87"	Queens
"360810031002000"	"190"	"108"	"3"	"8"	"43"	"28"	Queens
"360810034002000"	"166"	"37"	"48"	"9"	"16"	"56"	Queens
"360810052002000"	"438"	"107"	"49"	"8"	"115"	"159"	Queens
"360810069002000"	"177"	"108"	"2"	"1"	"48"	"18"	Queens
"360810075002000"	"1560"	"1010"	"53"	"7"	"315"	"175"	Queens
"360810079002000"	"202"	"142"	"6"	"0"	"32"	"22"	Queens
"360810086002000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810551002002"	"65"	"32"	"0"	"0"	"2"	"31"	Queens
"360810553002002"	"624"	"135"	"29"	"5"	"279"	"176"	Queens
"360810555002002"	"375"	"145"	"25"	"6"	"13"	"186"	Queens
"360810580002002"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810591002002"	"418"	"215"	"5"	"0"	"7"	"191"	Queens
"360810598002002"	"107"	"4"	"92"	"0"	"4"	"7"	Queens
"360810618002002"	"156"	"2"	"147"	"0"	"1"	"6"	Queens
"360810625002002"	"231"	"176"	"8"	"3"	"2"	"42"	Queens
"360810630002002"	"221"	"5"	"200"	"1"	"0"	"15"	Queens
"360810632002002"	"59"	"1"	"54"	"1"	"0"	"3"	Queens
"360810646002002"	"143"	"7"	"128"	"0"	"4"	"4"	Queens
"360810650002002"	"146"	"5"	"134"	"1"	"0"	"6"	Queens
"360810654002002"	"104"	"2"	"100"	"0"	"0"	"2"	Queens
"360810483002006"	"94"	"26"	"0"	"0"	"63"	"5"	Queens
"360810499002006"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810504002006"	"93"	"0"	"75"	"0"	"0"	"18"	Queens
"360810507002006"	"178"	"151"	"0"	"0"	"25"	"2"	Queens
"360810521002006"	"40"	"39"	"0"	"0"	"0"	"1"	Queens
"360810534012006"	"13"	"0"	"10"	"0"	"0"	"3"	Queens
"360810554002006"	"100"	"26"	"30"	"0"	"16"	"28"	Queens
"360810558002006"	"40"	"7"	"9"	"0"	"11"	"13"	Queens
"360810566002006"	"136"	"16"	"29"	"1"	"48"	"42"	Queens
"360810612002006"	"94"	"1"	"90"	"0"	"0"	"3"	Queens
"360810616012006"	"71"	"0"	"66"	"0"	"4"	"1"	Queens
"360810204002008"	"123"	"13"	"34"	"0"	"30"	"46"	Queens
"360810208002008"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810220012008"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810253022008"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810288002008"	"99"	"5"	"92"	"0"	"2"	"0"	Queens
"360810320002008"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810352002008"	"65"	"0"	"60"	"0"	"0"	"5"	Queens
"360810367002008"	"169"	"51"	"72"	"0"	"5"	"41"	Queens
"360810376002008"	"128"	"3"	"120"	"0"	"1"	"4"	Queens
"360810402002008"	"57"	"0"	"56"	"0"	"0"	"1"	Queens
"360810424002008"	"77"	"1"	"76"	"0"	"0"	"0"	Queens
"360810454002008"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810470002008"	"96"	"18"	"6"	"2"	"9"	"61"	Queens
"360810475002008"	"118"	"22"	"1"	"0"	"95"	"0"	Queens
"360811529022009"	"120"	"78"	"0"	"0"	"42"	"0"	Queens
"360810044012010"	"96"	"26"	"8"	"0"	"24"	"38"	Queens
"360810086002010"	"82"	"70"	"0"	"0"	"0"	"12"	Queens
"360810208002010"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810376002010"	"146"	"1"	"141"	"2"	"0"	"2"	Queens
"360810400002010"	"37"	"0"	"37"	"0"	"0"	"0"	Queens
"360810402002010"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810424002010"	"33"	"0"	"29"	"0"	"0"	"4"	Queens
"360810478002010"	"103"	"48"	"8"	"0"	"39"	"8"	Queens
"360810483002010"	"101"	"33"	"0"	"0"	"50"	"18"	Queens
"360811333001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811347001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811409011000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811417001000"	"93"	"71"	"0"	"0"	"18"	"4"	Queens
"360811479001000"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360811507011000"	"81"	"43"	"0"	"0"	"34"	"4"	Queens
"360811571011000"	"404"	"192"	"35"	"0"	"133"	"44"	Queens
"360811579011000"	"30"	"15"	"6"	"0"	"8"	"1"	Queens
"360811617001000"	"26"	"20"	"0"	"0"	"6"	"0"	Queens
"360810001001001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810006001001"	"262"	"95"	"37"	"1"	"38"	"91"	Queens
"360810014001001"	"198"	"134"	"2"	"0"	"8"	"54"	Queens
"360810019001001"	"0"	"0"	"0"	"0"	"0"	"0"	Queens
"360810020001001"	"365"	"155"	"46"	"0"	"47"	"117"	Queens
"360810026001001"	"83"	"54"	"7"	"0"	"15"	"7"	Queens
"360810028001001"	"84"	"30"	"5"	"1"	"10"	"38"	Queens
"360810031001001"	"86"	"54"	"1"	"0"	"22"	"9"	Queens
"360810036001001"	"167"	"76"	"13"	"1"	"11"	"66"	Queens
"360810038001001"	"143"	"67"	"8"	"3"	"15"	"50"	Queens
"360810039001001"	"49"	"15"	"10"	"0"	"5"	"19"	Queens
"360810053001001"	"237"	"180"	"2"	"0"	"36"	"19"	Queens
"360810057001001"	"413"	"230"	"8"	"2"	"87"	"86"	Queens
"360810061001001"	"447"	"195"	"5"	"5"	"167"	"75"	Queens
