INCIDENT_D	BORONAME	NUM_VICTIM	PRIMARY_MO	ID	WEAPON	LIGHT_DARK	YEAR
2003/05/27	Manhattan	"1"	ROBBERY/BURGLARY	"603"	gun		"2003"
2003/05/08	Brooklyn	"1"	GANG	"604"	gun		"2003"
2003/05/07	Manhattan	"1"	DRUGS	"605"	gun		"2003"
2003/01/27	Manhattan	"1"	DISPUTE	"607"	other		"2003"
2003/05/16	Brooklyn	"1"	DISPUTE	"608"	gun		"2003"
2003/05/17	Brooklyn	"1"	REVENGE	"609"	gun		"2003"
2003/05/17	Queens	"1"	GANG	"610"	gun		"2003"
2003/05/28	Manhattan	"1"	DRUGS	"611"	gun		"2003"
2003/05/25	Manhattan	"1"	DOMESTIC	"612"			"2003"
2003/06/02	Brooklyn	"1"	DISPUTE	"613"	knife		"2003"
2003/06/03	Brooklyn	"1"	DRUGS	"615"	gun		"2003"
2003/05/30	Manhattan	"1"	DISPUTE	"616"	knife		"2003"
2003/05/31	Brooklyn	"1"	DISPUTE	"618"	gun		"2003"
2003/06/01	Manhattan	"1"	DOMESTIC	"619"	other		"2003"
2003/06/03	Manhattan	"1"	DOMESTIC	"620"			"2003"
2003/06/04	Brooklyn	"1"	REVENGE	"621"	gun		"2003"
2003/07/21	Brooklyn	"1"	DRUGS	"623"	gun		"2003"
2003/07/23	Brooklyn	"1"	DISPUTE	"624"	gun		"2003"
2003/07/20	Manhattan	"1"	DISPUTE	"625"			"2003"
2003/07/22	Brooklyn	"1"	DRUGS	"626"	gun		"2003"
2003/07/23	Manhattan	"2"	DISPUTE	"627"	gun		"2003"
2003/07/30	Queens	"2"	DRUGS	"629"	gun		"2003"
2003/07/24	Brooklyn	"1"	DRUGS	"631"	gun		"2003"
2003/07/25	Brooklyn	"1"	DRUGS	"632"	gun		"2003"
2003/07/27	Queens	"1"	SEX	"633"	gun		"2003"
2003/07/26	Queens	"1"	DOMESTIC	"634"	other		"2003"
2003/06/28	Brooklyn	"1"	DISPUTE	"637"	knife		"2003"
2003/07/18	Queens	"1"	DOMESTIC	"638"	other		"2003"
2003/07/30	Brooklyn	"1"	DOMESTIC	"639"	blunt_instrument		"2003"
2003/07/12	Queens	"1"	UNKNOWN	"640"	gun		"2003"
2003/07/14	Manhattan	"1"	DRUGS	"641"	gun		"2003"
2003/07/14	Queens	"1"	DISPUTE	"642"	gun		"2003"
2003/06/27	Brooklyn	"1"	DISPUTE	"645"	knife		"2003"
2003/07/17	Brooklyn	"1"	DISPUTE	"647"	gun		"2003"
2003/06/23	Queens	"1"	DISPUTE	"649"			"2003"
2003/07/18	Queens	"1"	ROBBERY/BURGLARY	"650"	gun		"2003"
2003/07/19	Brooklyn	"1"	DRUGS	"652"	gun		"2003"
2003/07/21	Queens	"1"	DISPUTE	"653"	knife		"2003"
2003/07/06	Brooklyn	"1"	DISPUTE	"654"	gun		"2003"
2003/07/04	Brooklyn	"1"	DISPUTE	"656"	gun		"2003"
2003/07/04	Brooklyn	"1"	DISPUTE	"657"	gun		"2003"
2003/07/04	Queens	"1"	ACCIDENTAL	"659"	gun		"2003"
2003/07/04	Manhattan	"1"	DISPUTE	"660"	gun		"2003"
2003/07/07	Brooklyn	"1"	UNKNOWN	"661"	gun		"2003"
2003/07/08	Brooklyn	"1"	GANG	"662"	gun		"2003"
2003/06/28	Brooklyn	"1"	DOMESTIC	"665"	gun		"2003"
2003/07/10	Brooklyn	"2"	DOMESTIC	"666"	knife		"2003"
2003/07/11	Queens	"1"	ROBBERY/BURGLARY	"667"	gun		"2003"
2003/07/11	Manhattan	"1"	UNKNOWN	"669"	gun		"2003"
2003/06/28	Queens	"1"	DISPUTE	"670"	gun		"2003"
2003/06/29	Brooklyn	"1"	GANG	"671"	gun		"2003"
2003/06/29	Brooklyn	"2"	DRUGS	"674"	gun		"2003"
2003/05/07	Brooklyn	"1"	DOMESTIC	"677"			"2003"
2003/07/02	Manhattan	"1"	DISPUTE	"679"	gun		"2003"
2003/07/02	Brooklyn	"1"	REVENGE	"680"	gun		"2003"
2003/06/23	Staten Island	"1"	REVENGE	"681"	gun		"2003"
2003/06/24	Manhattan	"1"	DRUGS	"686"	knife		"2003"
2003/06/26	Brooklyn	"1"	DRUGS	"689"	gun		"2003"
2003/06/27	Queens	"1"	ROBBERY/BURGLARY	"690"	gun		"2003"
2003/06/27	Brooklyn	"1"	ROBBERY/BURGLARY	"691"	gun		"2003"
2003/06/20	Brooklyn	"1"	GANG	"692"	gun		"2003"
2003/06/21	Brooklyn	"1"	GANG	"693"	gun		"2003"
2003/06/22	Queens	"1"	DISPUTE	"694"	gun		"2003"
2003/06/14	Queens	"1"	DISPUTE	"696"			"2003"
2003/06/18	Manhattan	"1"	BOYFRIEND/GIRLFRIEND	"697"	knife		"2003"
2003/06/19	Brooklyn	"1"	DOMESTIC	"698"	knife		"2003"
2003/06/17	Queens	"1"	DISPUTE	"699"	gun		"2003"
2003/06/17	Brooklyn	"1"	GANG	"700"	gun		"2003"
2003/03/09	Manhattan	"1"	DOMESTIC	"702"			"2003"
2003/06/14	Manhattan	"1"	DISPUTE	"703"	knife		"2003"
2003/06/14	Brooklyn	"1"	DISPUTE	"704"	knife		"2003"
2003/06/15	Queens	"1"	UNKNOWN	"705"	knife		"2003"
2003/06/15	Manhattan	"1"	DISPUTE	"706"	knife		"2003"
2003/06/14	Brooklyn	"1"	DISPUTE	"707"	gun		"2003"
2003/06/14	Brooklyn	"2"	DISPUTE	"708"	gun		"2003"
2003/06/15	Brooklyn	"1"	DRUGS	"710"	gun		"2003"
2003/06/15	Brooklyn	"1"	DISPUTE	"711"	knife		"2003"
2003/06/15	Queens	"1"	DISPUTE	"712"	gun		"2003"
2003/06/16	Manhattan	"1"	DRUGS	"713"	gun		"2003"
2003/06/16	Brooklyn	"1"	DISPUTE	"716"	knife		"2003"
2003/06/09	Brooklyn	"1"	GANG	"717"	gun		"2003"
2003/06/09	Queens	"3"	ROBBERY/BURGLARY	"718"	gun		"2003"
2003/05/01	Queens	"1"	DOMESTIC	"719"			"2003"
2003/06/10	Brooklyn	"1"	DISPUTE	"720"	gun		"2003"
2003/01/12	Manhattan	"1"	ROBBERY/BURGLARY	"721"	gun		"2003"
2003/06/10	Brooklyn	"1"	DISPUTE	"723"	gun		"2003"
2003/06/10	Brooklyn	"1"	REVENGE	"724"	gun		"2003"
2003/06/11	Brooklyn	"1"	DISPUTE	"725"	gun		"2003"
2003/06/10	Manhattan	"1"	DRUGS	"728"	gun		"2003"
2003/06/14	Manhattan	"1"	DRUGS	"729"	gun		"2003"
2003/06/07	Manhattan	"1"	ROBBERY/BURGLARY	"730"	knife		"2003"
2003/06/07	Brooklyn	"1"	DISPUTE	"732"	gun		"2003"
2003/06/07	Manhattan	"1"	GANG	"733"	gun		"2003"
2003/08/04	Brooklyn	"1"	DISPUTE	"734"	gun		"2003"
2003/08/05	Brooklyn	"1"	DRUGS	"735"	gun		"2003"
2003/08/07	Brooklyn	"1"	DRUGS	"737"	gun		"2003"
2003/08/09	Brooklyn	"1"	NONE	"738"	gun		"2003"
2003/08/02	Manhattan	"1"	DISPUTE	"739"			"2003"
2003/08/13	Brooklyn	"1"	DRUGS	"740"	gun		"2003"
2003/08/13	Queens	"1"	DOMESTIC	"742"	gun		"2003"
2003/08/16	Brooklyn	"1"	DRUGS	"744"	gun		"2003"
2003/08/16	Manhattan	"1"	GANG	"745"	gun		"2003"
2003/08/16	Brooklyn	"1"	REVENGE	"746"	gun		"2003"
2003/08/15	Queens	"1"	DOMESTIC	"748"	gun		"2003"
2003/08/18	Manhattan	"1"	DRUGS	"749"	gun		"2003"
2003/08/19	Brooklyn	"1"	REVENGE	"750"	gun		"2003"
2003/08/20	Queens	"1"	DRUGS	"751"	gun		"2003"
2003/08/13	Manhattan	"1"	DISPUTE	"755"	knife		"2003"
2003/08/22	Queens	"1"	ROBBERY/BURGLARY	"756"	gun		"2003"
2003/08/14	Brooklyn	"1"	DISPUTE	"757"	knife		"2003"
2003/08/22	Staten Island	"1"	DRUGS	"758"	gun		"2003"
2003/08/23	Queens	"1"	DOMESTIC	"759"	knife		"2003"
2003/08/21	Manhattan	"1"	DISPUTE	"761"	knife		"2003"
2003/07/31	Brooklyn	"1"	REVENGE	"762"			"2003"
2003/07/21	Brooklyn	"1"	DISPUTE	"764"			"2003"
2003/08/21	Manhattan	"1"	REVENGE	"765"	gun		"2003"
2003/07/31	Manhattan	"1"	SEX	"766"			"2003"
2003/05/15	Queens	"1"	DISPUTE	"767"			"2003"
2003/08/25	Manhattan	"1"	DRUGS	"768"	gun		"2003"
2003/08/25	Manhattan	"1"	DRUGS	"769"	gun		"2003"
2003/06/30	Manhattan	"1"	UNKNOWN	"770"	knife		"2003"
2003/08/26	Manhattan	"1"	ROBBERY/BURGLARY	"771"			"2003"
2003/08/26	Queens	"1"	GANG	"772"	knife		"2003"
2003/08/28	Queens	"1"	DRUGS	"773"	gun		"2003"
2003/08/30	Brooklyn	"1"	GANG	"774"	gun		"2003"
2003/08/30	Brooklyn	"1"	DISPUTE	"775"	gun		"2003"
2003/08/30	Brooklyn	"1"	DOMESTIC	"776"	gun		"2003"
2003/08/30	Brooklyn	"1"	DOMESTIC	"777"	gun		"2003"
2003/03/08	Brooklyn	"1"	DISPUTE	"779"	blunt_instrument		"2003"
2003/08/25	Brooklyn	"1"	DOMESTIC	"780"	other		"2003"
2003/08/31	Queens	"1"	DISPUTE	"781"	gun		"2003"
2003/09/01	Brooklyn	"1"	GANG	"782"	gun		"2003"
2003/09/01	Queens	"1"	REVENGE	"783"	gun		"2003"
2003/09/03	Brooklyn	"2"	GANG	"784"	gun		"2003"
2003/07/31	Queens	"1"	DOMESTIC	"785"	other		"2003"
2003/09/03	Manhattan	"1"	DRUGS	"786"	knife		"2003"
2003/09/03	Brooklyn	"1"	DRUGS	"787"	knife		"2003"
2003/09/03	Brooklyn	"1"	DOMESTIC	"788"	knife		"2003"
2003/09/04	Queens	"1"	DRUGS	"789"	gun		"2003"
2003/09/04	Brooklyn	"1"	DRUGS	"790"	blunt_instrument		"2003"
2003/09/06	Brooklyn	"1"	DISPUTE	"791"	gun		"2003"
2003/09/06	Brooklyn	"1"	DRUGS	"793"	gun		"2003"
2003/09/06	Manhattan	"1"	RANDOM	"794"	gun		"2003"
2003/09/07	Brooklyn	"1"	GANG	"795"	gun		"2003"
2003/09/07	Queens	"1"	DISPUTE	"796"	knife		"2003"
2003/08/28	Brooklyn	"1"	DISPUTE	"797"	knife		"2003"
2003/09/06	Brooklyn	"1"	DOMESTIC	"798"	blunt_instrument		"2003"
2003/09/08	Brooklyn	"1"	DISPUTE	"799"	knife		"2003"
2003/09/07	Brooklyn	"1"	OTHER	"800"	gun		"2003"
2003/09/09	Queens	"4"	UNKNOWN	"802"	knife		"2003"
2003/08/26	Manhattan	"1"	DISPUTE	"803"			"2003"
2003/09/11	Brooklyn	"1"	GANG	"804"	gun		"2003"
2003/09/14	Brooklyn	"2"	REVENGE	"805"	gun		"2003"
2003/09/12	Brooklyn	"1"	ROBBERY/BURGLARY	"806"			"2003"
2003/09/15	Queens	"1"	GANG	"807"	gun		"2003"
2003/09/15	Brooklyn	"1"	REVENGE	"808"	gun		"2003"
2003/08/23	Manhattan	"1"	ROBBERY/BURGLARY	"809"			"2003"
2003/09/16	Queens	"1"	DRUGS	"810"	gun		"2003"
2003/09/17	Brooklyn	"1"	DOMESTIC	"811"	blunt_instrument		"2003"
2003/09/18	Brooklyn	"1"	GANG	"813"	gun		"2003"
2003/09/18	Brooklyn	"1"	DOMESTIC	"814"			"2003"
2003/09/20	Queens	"1"	GANG	"816"	gun		"2003"
2003/09/20	Queens	"1"	REVENGE	"817"	gun		"2003"
2003/09/16	Brooklyn	"1"	DOMESTIC	"820"			"2003"
2003/09/22	Manhattan	"1"	GANG	"821"	knife		"2003"
2003/09/25	Manhattan	"1"	ROBBERY/BURGLARY	"822"	knife		"2003"
2003/09/24	Brooklyn	"1"	UNKNOWN	"823"	knife		"2003"
2003/09/24	Manhattan	"1"	GANG	"824"	gun		"2003"
2003/09/24	Manhattan	"1"	DOMESTIC	"825"	blunt_instrument		"2003"
2003/09/25	Manhattan	"1"	DISPUTE	"826"	gun		"2003"
2003/09/25	Brooklyn	"1"	GAY NON DOMESTIC	"827"			"2003"
2003/09/26	Manhattan	"1"	DRUGS	"829"	gun		"2003"
2003/09/27	Brooklyn	"1"	DISPUTE	"830"	gun		"2003"
2003/09/28	Brooklyn	"1"	DISPUTE	"832"	knife		"2003"
2003/10/04	Brooklyn	"1"	DRUGS	"836"	gun		"2003"
2003/10/05	Brooklyn	"1"	GANG	"838"	gun		"2003"
2003/10/05	Queens	"1"	DRUGS	"839"	gun		"2003"
2003/10/05	Queens	"1"	DRUGS	"840"	gun		"2003"
2003/10/05	Queens	"1"	REVENGE	"841"	gun		"2003"
2003/10/09	Manhattan	"1"	DRUGS	"842"	knife		"2003"
2003/10/09	Manhattan	"1"	DISPUTE	"843"	blunt_instrument		"2003"
2003/10/10	Staten Island	"1"	REVENGE	"844"	gun		"2003"
2003/10/10	Brooklyn	"1"	DRUGS	"845"	gun		"2003"
2003/10/11	Queens	"1"	ROBBERY/BURGLARY	"846"	gun		"2003"
2003/10/12	Brooklyn	"1"	ROBBERY/BURGLARY	"847"	gun		"2003"
2003/10/12	Queens	"1"	GANG	"849"	gun		"2003"
2003/02/17	Manhattan	"1"	DRUGS	"850"	gun		"2003"
2003/10/14	Brooklyn	"1"	DRUGS	"851"	gun		"2003"
2003/10/13	Queens	"1"	ROBBERY/BURGLARY	"852"	knife		"2003"
2003/10/14	Queens	"1"	DOMESTIC	"853"	knife		"2003"
2003/10/15	Queens	"1"	DOMESTIC	"854"	gun		"2003"
2003/10/17	Brooklyn	"1"	REVENGE	"855"	gun		"2003"
2003/10/19	Manhattan	"1"	DOMESTIC	"858"	knife		"2003"
2003/10/19	Brooklyn	"1"	SEX	"859"			"2003"
2003/10/24	Queens	"1"	DISPUTE	"861"	gun		"2003"
2003/10/24	Brooklyn	"1"	DRUGS	"864"	gun		"2003"
2003/10/24	Queens	"1"	DISPUTE	"865"	gun		"2003"
2003/10/25	Brooklyn	"1"	DRUGS	"866"	gun		"2003"
2003/10/25	Queens	"1"	DOMESTIC	"867"	gun		"2003"
2003/10/27	Queens	"1"	DRUGS	"869"	gun		"2003"
2003/10/25	Brooklyn	"1"	DISPUTE	"870"	gun		"2003"
2003/10/26	Brooklyn	"2"	DISPUTE	"871"	knife		"2003"
2003/09/08	Queens	"1"	DOMESTIC	"873"			"2003"
2003/10/30	Queens	"1"	DOMESTIC	"875"	gun		"2003"
2003/10/31	Manhattan	"1"	DISPUTE	"877"	knife		"2003"
2003/10/30	Brooklyn	"1"	DOMESTIC	"878"	other		"2003"
2003/10/31	Brooklyn	"1"	REVENGE	"879"	gun		"2003"
2003/11/02	Brooklyn	"1"	DISPUTE	"880"	gun		"2003"
2003/10/12	Brooklyn	"2"	DOMESTIC	"881"			"2003"
2003/10/31	Brooklyn	"1"	GANG	"882"	gun		"2003"
2003/10/31	Brooklyn	"1"	DISPUTE	"883"	gun		"2003"
2003/11/06	Brooklyn	"1"	REVENGE	"885"	gun		"2003"
2003/11/07	Manhattan	"1"	BOYFRIEND/GIRLFRIEND	"886"			"2003"
2003/11/08	Brooklyn	"1"	DRUGS	"887"	gun		"2003"
2003/11/08	Brooklyn	"1"	DRUGS	"888"	gun		"2003"
2003/11/10	Brooklyn	"1"	DISPUTE	"889"	gun		"2003"
2003/11/10	Queens	"1"	DOMESTIC	"890"	gun		"2003"
2003/11/11	Brooklyn	"1"	DRUGS	"891"	gun		"2003"
2003/11/16	Brooklyn	"1"	DISPUTE	"894"	gun		"2003"
2003/11/14	Brooklyn	"1"	DOMESTIC	"896"	knife		"2003"
2003/11/17	Brooklyn	"2"	DRUGS	"898"	gun		"2003"
2003/11/17	Brooklyn	"1"	REVENGE	"900"	gun		"2003"
2003/11/17	Queens	"1"	DOMESTIC	"901"	blunt_instrument		"2003"
2003/11/16	Queens	"1"	GANG	"902"	gun		"2003"
2003/11/20	Queens	"1"	ROBBERY/BURGLARY	"903"	gun		"2003"
2003/11/21	Queens	"1"	GANG	"905"	knife		"2003"
2003/11/22	Queens	"1"	DISPUTE	"906"	gun		"2003"
2003/11/22	Queens	"1"	DISPUTE	"907"	gun		"2003"
2003/11/21	Brooklyn	"1"	GANG	"908"	gun		"2003"
2003/11/25	Brooklyn	"1"	DISPUTE	"910"	knife		"2003"
2003/11/29	Brooklyn	"1"	REVENGE	"913"	gun		"2003"
2003/11/28	Queens	"1"	ROBBERY/BURGLARY	"914"	gun		"2003"
2003/11/28	Queens	"1"	DISPUTE	"915"	gun		"2003"
2003/12/01	Manhattan	"1"	DRUGS	"917"	knife		"2003"
2003/12/02	Brooklyn	"1"	DOMESTIC	"918"	gun		"2003"
2003/12/03	Queens	"1"	DOMESTIC	"919"	gun		"2003"
2003/12/06	Manhattan	"1"	DRUGS	"920"	gun		"2003"
2003/12/07	Brooklyn	"2"	UNKNOWN	"921"	gun		"2003"
2003/12/06	Brooklyn	"1"	DISPUTE	"923"	gun		"2003"
2003/12/05	Brooklyn	"1"	DOMESTIC	"925"			"2003"
2003/12/07	Brooklyn	"1"	DISPUTE	"926"			"2003"
2003/12/08	Brooklyn	"1"	DRUGS	"927"	gun		"2003"
2003/07/26	Manhattan	"1"	UNKNOWN	"930"			"2003"
2003/12/10	Staten Island	"1"	DOMESTIC	"931"	gun		"2003"
2003/12/12	Brooklyn	"2"	DRUGS	"933"	gun		"2003"
2003/12/13	Brooklyn	"1"	DISPUTE	"934"	gun		"2003"
2003/12/14	Queens	"2"	DRUGS	"935"	gun		"2003"
2003/12/11	Queens	"1"	DOMESTIC	"937"			"2003"
2003/12/12	Staten Island	"1"	DRUGS	"938"	blunt_instrument		"2003"
2003/12/14	Brooklyn	"1"	DRUGS	"940"	other		"2003"
2003/12/14	Brooklyn	"1"	ROBBERY/BURGLARY	"941"	gun		"2003"
2003/08/27	Manhattan	"1"	ROBBERY/BURGLARY	"942"			"2003"
2003/12/16	Manhattan	"1"	GANG	"943"	gun		"2003"
2003/12/16	Queens	"1"	ROBBERY/BURGLARY	"944"	blunt_instrument		"2003"
2003/12/18	Brooklyn	"1"	DISPUTE	"947"	knife		"2003"
2003/12/20	Brooklyn	"1"	DRUGS	"948"	gun		"2003"
2003/12/21	Brooklyn	"1"	ROBBERY/BURGLARY	"949"	blunt_instrument		"2003"
2003/12/22	Brooklyn	"1"	GANG	"950"	gun		"2003"
2003/12/20	Queens	"1"	ACCIDENTAL	"951"	gun		"2003"
2003/12/20	Queens	"1"	REVENGE	"952"	knife		"2003"
2003/12/22	Manhattan	"1"	DISPUTE	"953"	gun		"2003"
2003/12/24	Brooklyn	"1"	DISPUTE	"955"	gun		"2003"
2003/12/25	Queens	"1"	GANG	"956"	knife		"2003"
2003/12/26	Queens	"1"	REVENGE	"957"	gun		"2003"
2003/12/25	Brooklyn	"1"	DISPUTE	"959"			"2003"
2003/12/29	Staten Island	"1"	DRUGS	"960"	gun		"2003"
2003/12/29	Brooklyn	"2"	DISPUTE	"961"	gun		"2003"
2003/12/29	Manhattan	"1"	ROBBERY/BURGLARY	"963"	gun		"2003"
2003/12/30	Brooklyn	"1"	ROBBERY/BURGLARY	"965"	gun		"2003"
2004/01/01	Brooklyn	"1"	DISPUTE	"969"	gun		"2004"
2004/01/01	Queens	"1"	DOMESTIC	"970"	knife		"2004"
2004/01/03	Queens	"2"	DISPUTE	"971"	gun		"2004"
2004/01/04	Queens	"1"	DRUGS	"972"	gun		"2004"
2004/01/04	Brooklyn	"1"	ROBBERY/BURGLARY	"973"	knife		"2004"
2004/01/05	Manhattan	"1"	DRUGS	"974"	gun		"2004"
2004/01/01	Brooklyn	"1"	DISPUTE	"975"	gun		"2004"
2004/01/06	Queens	"1"	DRUGS	"976"	gun		"2004"
2004/01/03	Queens	"2"	OTHER	"977"	other		"2004"
2004/01/07	Staten Island	"1"	DISPUTE	"978"	knife		"2004"
2004/01/10	Queens	"1"	DISPUTE	"980"	gun		"2004"
2004/01/11	Brooklyn	"1"	DRUGS	"981"	gun		"2004"
2004/01/04	Brooklyn	"1"	DOMESTIC	"983"			"2004"
2004/01/13	Brooklyn	"1"	DRUGS	"986"	gun		"2004"
2003/04/10	Manhattan	"1"	UNKNOWN	"987"	other		"2003"
2004/01/15	Manhattan	"1"	DOMESTIC	"990"	knife		"2004"
2004/01/09	Brooklyn	"2"	BOYFRIEND/GIRLFRIEND	"991"	other		"2004"
2004/01/17	Brooklyn	"2"	DRUGS	"992"	gun		"2004"
2004/01/19	Manhattan	"1"	GANG	"993"	gun		"2004"
2004/01/17	Manhattan	"1"	GANG	"994"	gun		"2004"
2004/01/17	Brooklyn	"1"	DISPUTE	"995"	knife		"2004"
2004/01/18	Staten Island	"1"	DISPUTE	"996"	knife		"2004"
2004/01/13	Brooklyn	"1"	GANG	"998"	blunt_instrument		"2004"
2004/01/21	Queens	"1"	DISPUTE	"999"	knife		"2004"
2004/01/23	Brooklyn	"1"	DISPUTE	"1000"	gun		"2004"
2004/01/23	Brooklyn	"1"	DRUGS	"1001"	gun		"2004"
2004/01/24	Brooklyn	"1"	REVENGE	"1002"	gun		"2004"
2004/01/25	Brooklyn	"1"	REVENGE	"1003"	gun		"2004"
2004/01/25	Brooklyn	"1"	DISPUTE	"1004"	knife		"2004"
2004/01/24	Brooklyn	"1"	BOYFRIEND/GIRLFRIEND	"1005"	gun		"2004"
2004/01/25	Brooklyn	"1"	DISPUTE	"1006"	gun		"2004"
2003/09/10	Manhattan	"1"	SEX	"1009"			"2003"
2004/01/29	Brooklyn	"1"	DISPUTE	"1010"	blunt_instrument		"2004"
2003/12/02	Queens	"2"	DOMESTIC	"1011"	other		"2003"
2004/02/01	Brooklyn	"1"	GANG	"1012"	gun		"2004"
2004/01/30	Queens	"1"	DISPUTE	"1013"	knife		"2004"
2004/02/04	Queens	"1"	DRUGS	"1017"	gun		"2004"
2003/12/27	Manhattan	"1"	GAY NON DOMESTIC	"1018"			"2003"
2004/02/04	Manhattan	"1"	BOYFRIEND/GIRLFRIEND	"1020"	other		"2004"
2004/02/04	Brooklyn	"1"	DOMESTIC	"1021"			"2004"
2004/02/07	Queens	"1"	DISPUTE	"1022"	gun		"2004"
2004/02/08	Brooklyn	"2"	DRUGS	"1023"	gun		"2004"
2004/02/08	Brooklyn	"1"	DISPUTE	"1024"	gun		"2004"
2004/02/07	Brooklyn	"1"	DISPUTE	"1025"	gun		"2004"
2004/02/10	Brooklyn	"1"	DOMESTIC	"1027"	blunt_instrument		"2004"
2004/02/12	Brooklyn	"1"	DOMESTIC	"1028"	gun		"2004"
2004/02/13	Manhattan	"2"	DRUGS	"1030"	gun		"2004"
2004/02/14	Queens	"1"	ROBBERY/BURGLARY	"1031"	knife		"2004"
2004/02/14	Brooklyn	"1"	DOMESTIC	"1033"	blunt_instrument		"2004"
2004/02/15	Brooklyn	"1"	DRUGS	"1034"	gun		"2004"
2004/02/21	Queens	"1"	DISPUTE	"1036"	gun		"2004"
2004/02/22	Brooklyn	"1"	REVENGE	"1037"	gun		"2004"
2004/02/22	Queens	"1"	DISPUTE	"1039"	gun		"2004"
2003/11/20	Brooklyn	"1"	REVENGE	"1040"	blunt_instrument		"2003"
2003/11/11	Manhattan	"1"	UNKNOWN	"1041"	blunt_instrument		"2003"
2004/02/24	Queens	"1"	REVENGE	"1042"	gun		"2004"
2004/02/25	Brooklyn	"1"	DISPUTE	"1043"	gun		"2004"
2004/02/27	Brooklyn	"2"	REVENGE	"1045"	gun		"2004"
2004/03/01	Manhattan	"1"	DRUGS	"1046"	gun		"2004"
2003/11/27	Manhattan	"1"	ACCIDENTAL	"1047"	gun		"2003"
2004/02/27	Brooklyn	"1"	ROBBERY/BURGLARY	"1049"	blunt_instrument		"2004"
2004/02/28	Brooklyn	"1"	BOYFRIEND/GIRLFRIEND	"1050"	knife		"2004"
2004/02/28	Brooklyn	"1"	DISPUTE	"1051"	gun		"2004"
2004/03/01	Queens	"1"	DISPUTE	"1054"	gun		"2004"
2004/03/03	Brooklyn	"1"	DISPUTE	"1057"	gun		"2004"
2004/03/02	Brooklyn	"1"	UNKNOWN	"1059"	knife		"2004"
2004/03/06	Brooklyn	"1"	REVENGE	"1060"	gun		"2004"
2004/02/11	Brooklyn	"1"	BOYFRIEND/GIRLFRIEND	"1061"			"2004"
2004/03/01	Queens	"1"	UNKNOWN	"1062"	knife		"2004"
2004/03/12	Brooklyn	"1"	DRUGS	"1065"	gun		"2004"
2004/03/13	Queens	"1"	DISPUTE	"1066"	gun		"2004"
2004/03/12	Brooklyn	"1"	DOMESTIC	"1068"	knife		"2004"
2004/03/15	Brooklyn	"1"	DRUGS	"1069"	gun		"2004"
2004/03/15	Queens	"1"	SEX	"1070"	blunt_instrument		"2004"
2004/03/14	Brooklyn	"1"	DRUGS	"1071"	gun		"2004"
2004/03/16	Brooklyn	"1"	DRUGS	"1072"	gun		"2004"
2004/03/09	Manhattan	"1"	DOMESTIC	"1073"	knife		"2004"
2004/03/19	Brooklyn	"1"	DRUGS	"1074"	gun		"2004"
2004/03/20	Brooklyn	"1"	GANG	"1075"	gun		"2004"
2004/03/21	Queens	"1"	DISPUTE	"1076"	gun		"2004"
2004/03/23	Queens	"1"	DOMESTIC	"1077"	gun		"2004"
2004/03/23	Brooklyn	"1"	DRUGS	"1079"	gun		"2004"
2003/11/30	Brooklyn	"1"	DOMESTIC	"1080"			"2003"
2004/03/26	Manhattan	"1"	DISPUTE	"1082"	knife		"2004"
2004/03/31	Brooklyn	"1"	DRUGS	"1083"	gun		"2004"
2004/04/01	Brooklyn	"1"	REVENGE	"1084"	gun		"2004"
2004/04/01	Brooklyn	"1"	DISPUTE	"1085"	gun		"2004"
2004/04/01	Queens	"1"	DISPUTE	"1086"	knife		"2004"
2004/04/02	Brooklyn	"1"	GANG	"1087"	gun		"2004"
2004/04/03	Queens	"1"	ROBBERY/BURGLARY	"1088"	gun		"2004"
2004/04/03	Brooklyn	"1"	DRUGS	"1089"	gun		"2004"
2003/04/18	Manhattan	"1"	OTHER	"1090"			"2003"
2004/04/08	Brooklyn	"1"	DRUGS	"1091"	gun		"2004"
2004/04/10	Brooklyn	"1"	DRUGS	"1092"	gun		"2004"
2004/04/11	Brooklyn	"1"	REVENGE	"1093"	gun		"2004"
2004/04/11	Brooklyn	"1"	DOMESTIC	"1094"	knife		"2004"
2003/12/11	Staten Island	"1"	DOMESTIC	"1095"			"2003"
2004/04/12	Manhattan	"1"	DISPUTE	"1096"	knife		"2004"
2003/12/26	Queens	"1"	DRUGS	"1097"	blunt_instrument		"2003"
2004/04/13	Brooklyn	"1"	DOMESTIC	"1098"	gun		"2004"
2004/04/13	Manhattan	"2"	ROBBERY/BURGLARY	"1099"	gun		"2004"
2004/04/15	Brooklyn	"1"	DRUGS	"1102"	gun		"2004"
2004/04/17	Brooklyn	"1"	DISPUTE	"1103"	gun		"2004"
2004/04/18	Queens	"1"	DISPUTE	"1105"	knife		"2004"
2004/04/17	Brooklyn	"5"	REVENGE	"1108"	other		"2004"
2004/04/19	Brooklyn	"1"	GANG	"1109"	gun		"2004"
2004/04/21	Queens	"2"	DRUGS	"1110"	gun		"2004"
2004/03/16	Queens	"1"	DOMESTIC	"1111"			"2004"
2004/04/22	Brooklyn	"1"	DOMESTIC	"1112"	knife		"2004"
2004/04/22	Brooklyn	"1"	DRUGS	"1113"	other		"2004"
2004/04/23	Brooklyn	"1"	ROBBERY/BURGLARY	"1116"	blunt_instrument		"2004"
2004/04/26	Queens	"1"	DRUGS	"1118"	gun		"2004"
